c1_frase,concepto_r_1,df_1,c1_1,c2_1,c3_1,criterio_1,c1,c2_frase,concepto_r_2,df_2,c1_2,c2_2,c3_2,criterio_2,c2,c3_frase,concepto_r_3,df_3,c1_3,c2_3,c3_3,criterio_3,c3,c4_frase,concepto_r_4,df_4,c1_4,c2_4,c3_4,criterio_4,c4,c5_frase,concepto_r_5,df_5,c1_5,c2_5,c3_5,criterio_5,c5,c6_frase,concepto_r_6,df_6,c1_6,c2_6,c3_6,criterio_6,c6,c7_frase,concepto_r_7,df_7,c1_7,c2_7,c3_7,criterio_7,c7,c8_frase,concepto_r_8,df_8,c1_8,c2_8,c3_8,criterio_8,c8,c9_frase,concepto_r_9,df_9,c1_9,c2_9,c3_9,criterio_9,c9,c10_frase,concepto_r_10,df_10,c1_10,c2_10,c3_10,criterio_10,c10,c11_frase,concepto_r_11,df_11,c1_11,c2_11,c3_11,criterio_11,c11,c12_frase,concepto_r_12,df_12,c1_12,c2_12,c3_12,criterio_12,c12,c13_frase,concepto_r_13,df_13,c1_13,c2_13,c3_13,criterio_13,c13,c14_frase,concepto_r_14,df_14,c1_14,c2_14,c3_14,criterio_14,c14,c15_frase,concepto_r_15,df_15,c1_15,c2_15,c3_15,criterio_15,c15,c16_frase,concepto_r_16,df_16,c1_16,c2_16,c3_16,criterio_16,c16,c17_frase,concepto_r_17,df_17,c1_17,c2_17,c3_17,criterio_17,c17,c18_frase,concepto_r_18,df_18,c1_18,c2_18,c3_18,criterio_18,c18
cabello de zacate,cabello,0,rubio,0,0,metafora,3,nubes de leche,0,leche,blanco,esponjoso,0,metafora,3,piel de papel,0,papel,fragil,0,0,metafora,3,dientes de perlas,dientes,0,limpios,blancos,0,metafora,3,piel de seda,0,seda,suave,0,0,metafora,3,flores de oro,flores,0,bonita,0,0,metafora,3,mi dulce hermana,hermana,0,adorable,0,0,metafora,3,mirada ardiente,mirada,ardiente,sonrrisa,0,0,metafora,3,corazones frios,corazon,0,sentimientos,lugar,0,desvinculado,1,0,sonrrisa,0,preciosa,0,0,metafora,3,0,0,amargo,no amable,0,0,metafora,3,0,0,tibia,timida,0,0,metafora,3,la noche quedo atras,noche,0,0,0,0,convencional,2,el verano viene,verano,0,calor,0,0,convencional,1,el ano va muy lento,0,lento,futuro,0,0,convencional,1,vendran tiempos mejores,0,vendran,ganas,adelante,0,convencional,2,la navidad llego,navidad,0,0,0,0,convencional,2,los segundos vuelan,segundos,0,aprovechar,tiempo,0,convenciona,1
cabello de zacate,cabello,0,grueso,liso,0,metafora,3,nubes de leche,0,leche,0,0,0,metafora,3,piel de papel,piel,papel,suave,0,0,incierto,2,dientes de perlas,dientes,0,blanco,0,0,metafora,3,piel de seda,0,seda,suave,0,0,metafora,3,flores de oro,0,oro,color,0,0,metafora,3,mi dulce hermana,hermana,0,carinosa,alegre,0,metafora,3,mirada ardiente,0,ardiente,provocativa,diferente de coraje,agresion,metafora,3,corazones frios,0,0,0,0,0,desvinculado,1,0,sonrrisa,0,fria,fingida,0,metafora,3,0,ojos,0,profundo,0,0,metafora,3,0,0,tibia,linda,0,0,metafora,3,la noche quedo atras,0,quedo,0,0,0,convencional,2,el verano viene,0,viene,0,0,0,convencional,1,el ano va muy lento,0,lento,aburrido,0,0,convencional,1,vendran tiempos mejores,0,vendran,mejores,0,0,convencional,2,la navidad llego,navidad,0,0,0,0,convencional,2,los segundos vuelan,0,vuelan,tiempo,rapido,0,convenciona,1
cabello de zacate,cabello,0,enredado,maltratado,0,metafora,3,nubes de leche,0,leche,0,0,0,metafora,3,piel de papel,piel,papel,tiesa,0,0,incierto,2,dientes de perlas,dientes,0,bonito,0,0,metafora,3,piel de seda,0,seda,delicada,delgada,0,metafora,3,flores de oro,flores,0,bellas,0,0,metafora,3,mi dulce hermana,hermana,0,amigable,carinosa,amistosa,metafora,3,mirada ardiente,0,ardiente,atrevida,0,0,metafora,3,corazones frios,0,frios,frio,0,0,literal,1,0,sonrrisa,0,fria,0,0,metafora,3,0,ojos,0,adormilado,0,0,metafora,3,0,0,tibio,calido,0,0,metafora,3,la noche quedo atras,0,quedo,pasado,0,0,convencional,2,el verano viene,0,viene,0,0,0,convencional,1,el ano va muy lento,0,lento,escuela,0,0,convencional,1,vendran tiempos mejores,0,vendran,mejor,0,0,convencional,2,la navidad llego,navidad,0,0,0,0,convencional,2,los segundos vuelan,0,vuelan,rapido,tiempo,0,convenciona,1
cabello de zacate,cabello,0,maltratado,0,0,metafora,3,nubes de leche,0,leche,pesada,0,0,metafora,3,piel de papel,piel,papel,suave,0,0,incierto,2,dientes de perlas,dientes,0,blancos,higienico,0,metafora,3,piel de seda,0,seda,suave,linda,0,metafora,3,flores de oro,0,oro,amrillo,bonito,0,metafora,3,mi dulce hermana,hermana,0,tierna,0,0,metafora,3,mirada ardiente,0,ardiente,deseo,0,0,metafora,3,corazones frios,0,frios,frio,0,0,literal,1,0,sonrrisa,0,grande,0,0,metafora,3,0,0,amargo,feo,0,0,metafora,3,0,0,tibio,semntimiento,0,0,metafora,3,la noche quedo atras,0,quedo,0,0,0,metafora,2,el verano viene,verano,0,llueve,calor,0,convencional,1,el ano va muy lento,0,lento,0,0,0,convencional,1,vendran tiempos mejores,0,0,mal,0,0,convencional,2,la navidad llego,navidad,0,0,0,0,convencional,2,los segundos vuelan,0,vuelan,rapido,tiempo,divertirse,convenciona,1
cabello de zacate,cabello,0,enredado,0,0,metafora,3,nubes de leche,0,leche,0,0,0,metafora,3,piel de papel,0,0,figura,papel,0,imaginativo,2,dientes de perlas,dientes,0,blancos,0,0,metafora,3,piel de seda,0,seda,suave,0,0,metafora,3,flores de oro,0,oro,color,atractivo,valioso,metafora,3,mi dulce hermana,hermana,0,amable,0,0,metafora,3,mirada ardiente,0,ardiente,deseo,0,0,metafora,3,corazones frios,corazon,0,corazon,caja,hielo,literal,1,0,sonrrisa,0,brillante,0,0,metafora,3,0,ojos,0,oscuro,0,0,metafora,3,0,0,tibio,seria,0,0,metafora,3,la noche quedo atras,0,quedo,0,0,0,convencional,2,el verano viene,verano,0,vacaciones,0,0,convencional,1,el ano va muy lento,0,lento,0,0,0,convencional,1,vendran tiempos mejores,0,vendran,mejor,0,0,convencional,2,la navidad llego,0,0,0,0,0,convencional,2,los segundos vuelan,0,vuelan,poco tiempo,0,0,convenciona,1
cabello de zacate,cabello,0,sucio,0,0,metafora,3,nubes de leche,nubes,0,suave,clara,0,metafora,3,piel de papel,piel,0,limpiar,bano,0,literal,1,dientes de perlas,dientes,0,duros,brillantes,0,metafora,3,piel de seda,0,seda,suave,0,0,metafora,3,flores de oro,0,oro,amarillo,bonito,0,metafora,3,mi dulce hermana,hermana,0,linda,0,0,metafora,3,mirada ardiente,0,ardiente,agradable,0,0,metafora,3,corazones frios,corazon,0,rojo,0,0,desvinculado,1,0,sonrrisa,0,0,0,0,metafora,3,0,0,amargo,feo,0,0,metafora,3,0,0,tibio,amable,0,0,metafora,3,la noche quedo atras,0,quedo,0,0,0,convencional,2,el verano viene,verano,0,caliente,0,0,convencional,1,el ano va muy lento,0,lento,0,0,0,convencional,1,vendran tiempos mejores,0,vendran,pasaran,0,0,convencional,2,la navidad llego,navidad,0,0,0,0,convencional,2,los segundos vuelan,segundos,0,contrario al ano,0,0,convenciona,1
cabello de zacate,0,zacate,esponjado,0,0,metafora,3,nubes de leche,0,leche,blanco,0,0,metafora,3,piel de papel,0,papel,papel,0,0,tautologico,1,dientes de perlas,dientes,0,brillosos,limpios,blancos,metafora,3,piel de seda,0,seda,suave,0,0,metafora,3,flores de oro,0,oro,amarillo,caro,0,metafora,3,mi dulce hermana,hermana,0,buena,bonita,amorosa,metafora,3,mirada ardiente,0,ardiente,fijamente,0,0,metafora,3,corazones frios,corazon,0,rojo,0,0,desvinculado,1,0,sonrrisa,0,triste,0,0,metafora,3,0,0,amargo,enojado,0,0,metafora,3,0,0,tibio,tierno,0,0,metafora,3,la noche quedo atras,0,quedo,0,0,0,convencional,2,el verano viene,0,viene,0,0,0,convencional,1,el ano va muy lento,0,lento,0,0,0,convencional,1,vendran tiempos mejores,tiempos mejores,0,mejor momento,0,0,convencional,2,la navidad llego,navidad,0,0,0,0,convencional,2,los segundos vuelan,0,vuelan,rapido,tiempo,0,convenciona,1
cabello de zacate,0,zacate,rizado,0,0,metafora,3,nubes de leche,0,leche,blanco,0,0,metafora,3,piel de papel,piel,0,piel,0,0,desvinculado,1,dientes de perlas,dientes,0,blanco,0,0,metafora,3,piel de seda,0,seda,suave,0,0,metafora,3,flores de oro,0,0,flor,girasol,0,imaginativo,2,mi dulce hermana,hermana,0,buena,0,0,metafora,3,mirada ardiente,0,ardiente,odio,rencor,felicidad,metafora,3,corazones frios,corazon,0,caliente,0,0,desvinculado,1,0,0,hielo,sin sentimiento,0,0,metafora,3,0,ojos,0,vacio,0,0,metafora,3,sonrisa tibia,sonrrisa,0,mojar,labios,0,imaginativo,2,la noche quedo atras,0,quedo,0,0,0,convencional,2,el verano viene,verano,0,por llegar,0,0,convencional,1,el ano va muy lento,0,lento,largo,0,0,convencional,1,vendran tiempos mejores,0,vendran,habran,0,0,convencional,2,la navidad llego,navidad,0,0,0,0,convencional,2,los segundos vuelan,segundos,0,tarde,0,0,convenciona,1
cabello de zacate,0,zacate,enredado,0,0,metafora,3,nubes de leche,0,leche,blanco,0,0,metafora,3,piel de papel,piel,0,celulas,0,0,desvinculado,1,dientes de perlas,dientes,0,brillantes,hermosos,0,metafora,3,piel de seda,0,seda,suave,0,0,metafora,3,flores de oro,0,oro,vale mucho,0,0,desvinculado,2,mi dulce hermana,hermana,0,tierna,sonrrie,buena,metafora,3,mirada ardiente,mirada,0,bonita,0,0,metafora,3,corazones frios,corazon,0,rojo,0,0,desvinculado,1,0,0,hielo,forzada,0,0,metafora,3,0,ojos,0,lloroso,0,0,metafora,3,0,sonrisa,tibia,hermosa,0,0,incierto,2,la noche quedo atras,noche,0,0,0,0,convencional,2,el verano viene,0,viene,0,0,0,convencional,1,el ano va muy lento,0,lento,aburrido,0,0,convencional,1,vendran tiempos mejores,0,vendran,pondran,0,0,convencional,2,la navidad llego,navidad,0,0,0,0,convencional,2,los segundos vuelan,0,vuelan,tiempo,rapido,0,convenciona,1
cabello de zacate,0,zacate,maltratado,feo,0,metafora,3,nubes de leche,0,leche,blanco,0,0,metafora,3,piel de papel,piel,0,suave,bellos,0,desvinculado,1,dientes de perlas,dientes,0,brillan,blancos,0,metafora,3,piel de seda,0,seda,suave,blandita,0,metafora,3,flores de oro,0,oro,oro,0,0,tautologico,1,mi dulce hermana,hermana,0,buena,0,0,metafora,3,mirada ardiente,0,ardiente,fuerte,0,0,metafora,3,corazones frios,0,frios,frio,0,0,desvinculado,1,0,0,hielo,seca,0,0,metafora,3,0,0,amargo,feo,mala intencion,0,metafora,3,sonrisa tibia,0,tibia,tibias,0,0,tautologico,1,la noche quedo atras,0,quedo,ya paso,0,0,convencional,2,el verano viene,verano,0,divertido,0,0,convencional,1,el ano va muy lento,0,lento,0,0,0,convencional,1,vendran tiempos mejores,0,vendran,vendran,0,0,convencional,2,la navidad llego,navidad,0,0,0,0,convencional,2,los segundos vuelan,0,vuelan,tiempo,rapido,0,convenciona,1
cabello de zacate,0,zacate,rasposo,0,0,metafora,3,nubes de leche,0,leche,blanco,0,0,metafora,3,piel de papel,0,papel,papel,hoja,0,desvinculado,1,dientes de perlas,dientes,0,bonitos,brillosos,0,metafora,3,piel de seda,0,seda,suave,blanca,0,metafora,3,flores de oro,0,oro,oro,0,0,literal,1,mi dulce hermana,hermana,0,voz suave,0,0,metafora,3,mirada ardiente,0,ardiente,ardiente,0,0,metafora,3,corazones frios,corazon,0,rojo,pequeno,0,desvinculado,1,0,0,hielo,blanca,0,0,metafora,3,0,0,amargo,color negro,0,0,metafora,3,sonrisa tibia,0,tibia,no caliente,no fria,0,literal,1,la noche quedo atras,0,quedo,pasa,0,0,convencional,2,el verano viene,verano,0,vacaciones,calor,0,convencional,1,el ano va muy lento,0,lento,0,0,0,convencional,1,vendran tiempos mejores,0,vendran,ir mejor,0,0,convencional,2,la navidad llego,0,llego,0,0,0,convencional,2,los segundos vuelan,segundos,0,aun hay,0,0,convenciona,1
cabello de zacate,0,zacate,maltratado,feo,0,metafora,3,nubes de leche,0,leche,blanco,0,0,metafora,3,piel de papel,0,papel,blanco,0,0,desvinculado,1,dientes de perlas,dientes,0,bonito,0,0,metafora,3,piel de seda,0,seda,suave,0,0,metafora,3,flores de oro,flores,0,hermoso,delicado,0,desvinculado,1,mi dulce hermana,hermana,0,bonita,0,0,metafora,3,mirada ardiente,0,ardiente,feo,enojada,0,metafora,3,corazones frios,0,frios,0,0,0,tautologico,1,0,0,hielo,derrite,0,0,metafora,3,0,0,amargo,triste,enojado,0,metafora,3,sonrisa tibia,sonrrisa,0,boca,dientes,0,desvinciulado,1,la noche quedo atras,0,quedo,ya paso,0,0,convencional,2,el verano viene,verano,0,calor,0,0,convencional,1,el ano va muy lento,0,lento,viciesto,0,0,convencional,1,vendran tiempos mejores,0,vendran,ir mejor,0,0,convencional,2,la navidad llego,navidad,0,0,0,0,convencional,2,los segundos vuelan,0,vuelan,tiempo,rapido,0,convenciona,1
cabello de zacate,0,zacate,enredado,0,0,metafora,3,nubes de leche,0,leche,blanco,0,0,metafora,3,piel de papel,piel,0,piel humana,animal,papel,desvinculado,1,dientes de perlas,dientes,0,ovalo,0,0,metafora,3,piel de seda,0,seda,delicada,0,0,metafora,3,flores de oro,0,oro,millonario,bano de oro,0,literal,1,mi dulce hermana,hermana,0,rica,0,0,metafora,3,mirada ardiente,0,ardiente,fuerte,0,0,metafora,3,corazones frios,corazon,0,normal,0,0,literal,1,0,0,hielo,fria,0,0,metafora,3,0,0,amargo,frio,sin sentimiento,0,metafora,3,sonrisa tibia,sonrrisa,0,blanca,brilla,0,desvinculado,1,la noche quedo atras,0,quedo,se va,0,0,convencional,2,el verano viene,0,viene,0,0,0,convencional,1,el ano va muy lento,0,lento,0,0,0,convencional,1,vendran tiempos mejores,tiempos mejores,0,tiempos diferentes,mejores cosas,0,convencional,2,la navidad llego,navidad,0,0,0,0,convencional,2,los segundos vuelan,0,vuelan,tiempo,rapido,0,convenciona,1
cabello de zacate,0,zacate,rubio,maltratado,0,metafora,3,nubes de leche,0,leche,blanco,0,0,metafora,3,piel de papel,0,papel,debil,0,0,desvinculado,1,dientes de perlas,dientes,0,blanco,0,0,metafora,3,piel de seda,0,seda,suave,0,0,metafora,3,flores de oro,0,oro,pintada,0,0,literal,1,mi dulce hermana,hermana,0,agradable,0,0,metafora,3,mirada ardiente,0,ardiente,atractiva,0,0,metafora,3,corazones frios,0,frios,baja temperatura,0,0,literal,1,0,sonrisa,0,grande,feliz,bonita,metafora,3,0,0,amargo,duele,0,0,metafora,3,sonrisa tibia,0,0,0,0,0,desvinculado,1,la noche quedo atras,0,quedo,ya paso,0,0,convencionl,2,el verano viene,verano,0,sol,lluvia,0,convencional,1,el ano va muy lento,0,lento,0,0,0,convencional,1,vendran tiempos mejores,0,vendran,reponer,0,0,convencional,2,la navidad llego,0,llego,0,0,0,convencional,2,los segundos vuelan,0,vuelan,tiempo,rapido,0,convenciona,1
cabello de zacate,cabello,0,enredado,0,0,metafora,3,nubes de leche,0,leche,blanco,0,0,metafora,3,piel de papel,piel,0,0,0,0,desvinculado,1,dientes de perlas,dientes,0,blancos,grandes,0,metafora,3,piel de seda,0,seda,capa,0,0,metafora,3,flores de oro,0,oro,oro,flor,normal,literal,1,mi dulce hermana,hermana,0,carinosa,compasiva,amable,metafora,3,mirada ardiente,0,ardiente,atractiva,linda,0,metafora,3,corazones frios,0,frios,0,0,0,autorreferencial,1,0,0,hielo,siempre sonrie,0,0,metafora,3,0,0,amargo,sospechosa,0,0,metafora,3,sonrisa tibia,0,tibia,fria,caliente,0,desvinculado,1,la noche quedo atras,noche,0,ya paso,0,0,convencionl,2,el verano viene,0,viene,0,0,0,convencional,1,el ano va muy lento,0,lento,0,0,0,convencional,1,vendran tiempos mejores,tiempos,0,pasado,0,0,convencional,2,la navidad llego,navidad,0,0,0,0,convencional,2,los segundos vuelan,0,vuelan,disfrutar,tiempo,rapido,convenciona,1
cabello de zacate,cabello,0,chino,esponjado,0,metafora,3,nubes de leche,0,leche,blanco,0,0,metafora,3,piel de papel,0,papel,0,0,0,desvinculado,1,dientes de perlas,dientes,0,blancos,diferentes,0,metafora,3,piel de seda,0,seda,suave,0,0,metafora,3,flores de oro,0,oro,oro,0,0,literal,1,mi dulce hermana,hermana,0,carinosa,amable,0,metafora,3,mirada ardiente,0,ardiente,atrevida,0,0,metafora,3,corazones frios,corazon,0,suave,0,0,desvinculado,1,0,0,hielo,falsa,0,0,metafora,3,0,0,amargo,enojado,0,0,metafora,3,sonrisa tibia,sonrrisa,0,grande,0,0,desvinculado,1,la noche quedo atras,0,quedo,pasado,0,0,convencional,2,el verano viene,verano,0,lluvia,0,0,convencional,1,el ano va muy lento,0,lento,0,0,0,convencional,1,vendran tiempos mejores,0,vendran,habran,0,0,convencional,2,la navidad llego,navidad,0,0,0,0,convencional,2,los segundos vuelan,0,vuelan,tiempo,no contar,0,convenciona,1
cabello de zacate,0,zacate,feo,duro,0,metafora,3,nubes de leche,nubes,0,evaporacion,agua,0,literal,1,piel de papel,0,papel,blanco,0,0,desvinculado,1,dientes de perlas,dientes,0,brillosos,limpios,reluciente,metafora,3,piel de seda,0,seda,seda,0,0,metafora,3,flores de oro,0,0,0,0,0,desvinculado,1,mi dulce hermana,hermana,0,amable,tierna,amistosa,metafora,3,mirada ardiente,0,ardiente,que te mire,0,0,metafora,3,corazones frios,corazon,0,rojo,0,0,literal,1,0,0,hielo,bonita,0,0,metafora,3,0,0,amargo,triste,0,0,metafora,3,sonrisa tibia,sonrisa,0,normal,0,0,desvinculado,1,la noche quedo atras,noche,0,ya paso,dormir,0,convencional,2,el verano viene,0,viene,ya casi,0,0,convencional,1,el ano va muy lento,0,lento,relativo,0,0,convencional,1,vendran tiempos mejores,tiempos mejores,0,mejores momentos,0,0,convencional,2,la navidad llego,navidad,0,0,0,0,convencional,2,los segundos vuelan,0,vuelan,tiempo,rapido,0,convenciona,1
cabello de zacate,cabello,0,maltratado,0,0,metafora,3,nubes de leche,nubes,0,no forma,0,0,literal,1,piel de papel,nubes,0,suave,0,0,desvinculado,1,dientes de perlas,dientes,0,lindos,0,0,metafora,3,piel de seda,0,seda,tersa,suave,0,metafora,3,flores de oro,0,oro,duro,0,0,literal,1,mi dulce hermana,hermana,0,hermosa,0,0,metafora,3,mirada ardiente,0,ardiente,fija,0,0,metafora,3,corazones frios,0,frios,0,0,0,autorreferencial,1,0,0,hielo,fria,helada,0,metafora,3,0,0,amargo,triste,oscuro,enojados,metafora,3,sonrisa tibia,0,tibia,0,0,0,tautologico,1,la noche quedo atras,0,quedo,0,0,0,convencional,2,el verano viene,0,viene,venir,0,0,convencional,1,el ano va muy lento,0,lento,problema,0,0,convencional,1,vendran tiempos mejores,0,vendran,mejorar,0,0,convencional,2,la navidad llego,navidad,0,0,0,0,convencional,2,los segundos vuelan,0,vuelan,rapido,0,0,convenciona,1
cabello de zacate,cabello,0,maltratado,0,0,metafora,3,nubes de leche,nubes,0,0,0,0,literal,1,piel de papel,0,papel,0,0,0,desvinculado,1,dientes de perlas,dientes,0,blancos,0,0,metafora,3,piel de seda,0,seda,save,fragil,0,metafora,3,flores de oro,0,oro,0,0,0,literal,1,mi dulce hermana,hermana,0,carinosa,tierna,0,metafora,3,mirada ardiente,0,ardiente,ardiente,0,0,metafora,3,corazones frios,0,frios,0,0,0,tautologico,1,0,0,hielo,blanca,0,0,metafora,3,0,0,amargo,frio,0,0,metafora,3,sonrisa tibia,sonrrisa,0,colgate,0,0,convencional,1,la noche quedo atras,0,quedo,amanecio,0,0,convencioanl,2,el verano viene,0,viene,acerca,0,0,convencional,1,el ano va muy lento,0,lento,tedioso,aburrido,0,convencional,1,vendran tiempos mejores,0,vendran,habran,0,0,convencional,2,la navidad llego,navidad,0,0,0,0,convencional,2,los segundos vuelan,0,vuelan,rapido,0,0,convenciona,1
cabello de zacate,cabello,0,feo,0,0,metafora,3,nubes de leche,nubes,0,no forma,0,0,literal,1,piel de papel,0,papel,0,0,0,desvinculado,1,dientes de perlas,dientes,0,blancos,grandes,duros,metafora,3,piel de seda,0,seda,seda,blanda,suave,metafora,3,flores de oro,0,oro,duro,color billante,0,desvinculado,1,mi dulce hermana,hermana,0,tierna,0,0,metafora,3,mirada ardiente,0,ardiente,coqueta,0,0,metafora,3,corazones frios,0,frios,0,0,0,tautologico,1,0,0,hielo,blanca,0,0,metafora,3,0,0,amargo,triste,enojado,0,metafora,3,sonrisa tibia,sonrrisa,0,alegre,0,0,desvinculado,1,la noche quedo atras,0,quedo,olvidar,0,0,convencional,2,el verano viene,0,viene,0,0,0,convencional,1,el ano va muy lento,0,lento,0,0,0,convencional,1,vendran tiempos mejores,0,vendran,habran,0,0,convencional,2,la navidad llego,0,llego,0,0,0,convencional,2,los segundos vuelan,0,vuelan,0,0,0,convenciona,1
cabello de zacate,cabello,0,enredado,0,0,metafora,3,nubes de leche,nubes,0,evaporacion,0,0,literal,1,piel de papel,0,papel,0,0,0,desvinculado,1,dientes de perlas,dientes,0,blancos,0,0,metafora,3,piel de seda,0,seda,suave,0,0,metafora,3,flores de oro,0,oro,0,0,0,desvinculado,1,mi dulce hermana,hermana,0,tierna,0,0,metafora,3,mirada ardiente,0,ardiente,enojo,0,0,metafora,3,corazones frios,0,frios,0,0,0,tautologico,1,0,0,hielo,blanca,0,0,metafora,3,0,0,amargo,serio,0,0,metafora,3,sonrisa tibia,sonrrisa,0,felicidad,0,0,desvinculado,1,la noche quedo atras,0,quedo,paso,0,0,convencional,2,el verano viene,verano,0,vacaciones,0,0,convencional,1,el ano va muy lento,0,lento,0,0,0,convencional,1,vendran tiempos mejores,tiempos mejores,0,cosas mejores,0,0,convencional,2,la navidad llego,navidad,0,al fin es navidad,0,0,convencional,2,los segundos vuelan,0,vuelan,rapido,0,0,convenciona,1
cabello de zacate,0,zacate,duro,0,0,metafora,3,nubes de leche,0,leche,evaporacion,leche,0,literal,1,piel de papel,0,0,papel,0,0,literal,1,dientes de perlas,dientes,0,grandes,filosos,blancos,metafora,3,piel de seda,0,seda,suave,fino,delicado,metafora,3,flores de oro,0,oro,0,0,0,literal,1,mi dulce hermana,hermana,0,carnosa,0,0,metafora,3,mirada ardiente,0,ardiente,depende de la persona,0,0,metafora,3,corazones frios,0,frios,0,0,0,tautologico,1,0,0,hielo,siempre presente,0,0,metafora,3,0,0,amargo,enfermo,triste,0,metafora,3,sonrisa tibia,0,tibia,0,0,0,tautologico,1,la noche quedo atras,0,quedo,empezo el dia,0,0,convencional,2,el verano viene,verano,0,sol,calor,0,convencional,1,el ano va muy lento,0,lento,aburrido,0,0,convencional,1,vendran tiempos mejores,0,vendran,habran,0,0,convencional,2,la navidad llego,navidad,0,epoca,0,0,convencional,2,los segundos vuelan,0,vuelan,tiempo,rapido,0,convenciona,1
cabello de zacate,0,zacate,rizado,esponjado,0,metafora,3,nubes de leche,nubes,0,blanco,0,0,literal,1,piel de papel,0,0,liso,corto,0,literal,1,dientes de perlas,dientes,0,brillantes,0,0,metafora,3,piel de seda,0,seda,suave,0,0,metafora,3,flores de oro,0,oro,dorado,0,0,literal,1,mi dulce hermana,hermana,0,bonita.,0,0,metafora,3,mirada ardiente,0,ardiente,fea,0,0,metafora,3,corazones frios,corazon,0,rojo,0,0,literal,1,0,0,hielo,agradable,0,0,metafora,3,ojos amargos,0,amargo,cafe,0,0,imaginativo,2,sonrisa tibia,sonrrisa,0,feliz,0,0,desvinculado,1,la noche quedo atras,0,quedo,paso,0,0,convencional,2,el verano viene,0,viene,se aproxima,0,0,convencional,1,el ano va muy lento,0,lento,desperdicio,no gusto,0,convencional,1,vendran tiempos mejores,tiempos mejores,0,algo mucho mejor,0,0,convencional,2,la navidad llego,navidad,0,ya es navidad,0,0,convencional,2,los segundos vuelan,0,vuelan,tiempo,rapido,0,convenciona,1
cabello de zacate,cabello,0,danado,maltratado,0,metafora,3,nubes de leche,nubes,0,ovalado,blanco,0,literal,1,piel de papel,0,0,aspera,0,0,literal,1,dientes de perlas,dientes,0,blanco,0,0,metafora,3,piel de seda,0,seda,suave,0,0,metafora,3,flores de oro,0,0,dorado,0,0,literal,1,mi dulce hermana,0,dulce,gentil,carinosa,0,metafora,3,mirada ardiente,0,ardiente,fria,furia,seriedad,metafora,3,corazones frios,0,0,frio,0,0,tautologico,1,0,0,hielo,fria,0,0,metafora,3,ojos amargos,0,amargo,seco,0,0,imaginativo,2,sonrisa tibia,sonrrisa,0,feliz,0,0,desvinculado,1,la noche quedo atras,0,quedo,dia,0,0,convencional,2,el verano viene,verano,0,vacaciones,lluvia,0,convencional,1,el ano va muy lento,0,lento,0,0,0,convencional,1,vendran tiempos mejores,0,vendran,recuperar,0,0,convencional,2,la navidad llego,navidad,0,ya es navidad,0,0,convencional,2,los segundos vuelan,0,vuelan,minutos,pasar bien,0,convenciona,1
cabello de zacate,0,zacate,aspero,0,0,metafora,3,nubes de leche,nubes,0,blanco,0,0,literal,1,piel de papel,0,0,gruesa,0,0,literal,1,dientes de perlas,dientes,0,blancos,brillantes,0,metafora,3,piel de seda,0,seda,suave,0,0,metafora,3,flores de oro,0,0,flor,oro,0,literal,1,mi dulce hermana,0,dulce,amable,0,0,metafora,3,mirada ardiente,0,ardiente,enojo,pegar,0,metafora,3,corazones frios,0,0,mediano,rojo,0,literal,1,0,0,hielo,casi no sonrrie,0,0,metafora,3,ojos amargos,ojos,0,brilla,0,0,imaginativo,2,sonrisa tibia,sonrisa,0,sonrriente,0,0,desvinculado,1,la noche quedo atras,0,quedo,olvido,0,0,convencional,2,el verano viene,0,viene,acerca,0,0,convencional,1,el ano va muy lento,0,lento,no se va a acabar,0,0,convencional,1,vendran tiempos mejores,0,vendran,recuperar,0,0,convencional,2,la navidad llego,navidad,0,ahora,navidad,0,convencional,2,los segundos vuelan,0,vuelan,en un abriri y cerrar de ojos,rapido,tiempo,convenciona,1
cabello de zacate,0,zacate,rasposo,0,0,metafora,3,nubes de leche,nubes,0,aire,0,0,literal,1,piel de papel,0,0,carne,0,0,literal,1,dientes de perlas,0,perlas,blanco,brillan,0,metafora,3,piel de seda,0,seda,suave,de color,0,metafora,3,flores de oro,0,0,amarillo,0,0,literal,1,mi dulce hermana,0,dulce,linda,amable,0,metafora,3,mirada ardiente,mirada,0,ojos,0,0,metafora,3,corazones frios,0,0,rojo,venas,0,literal,1,0,0,hielo,derretir,0,0,metafora,3,ojos amargos,ojos,0,colores,0,0,imaginativo,2,sonrisa tibia,0,tibia,0,0,0,tautologico,1,la noche quedo atras,0,quedo,0,0,0,convencional,2,el verano viene,verano,0,travesias,experiencias,0,convencional,1,el ano va muy lento,0,lento,sucesos,0,0,convencional,1,vendran tiempos mejores,tiempos mejores,0,oportunidades,0,0,convencional,2,la navidad llego,navidad,0,nueva etapa,0,0,convencional,2,los segundos vuelan,0,vuelan,tiempo,rapido,0,convenciona,1
