,que mi hermanito grita mucho,limpio,similarity,wmdistances,n_similarities,distance,1
721,que el hermanito grita mucho,"['hermanito', 'grita']",1.0,0.01657326504911003,0.8323351,0.9154281802475452,3
722,que mi hermanito siempre grita,"['hermanito', 'grita']",1.0,0.01657326504911003,0.8323351,0.9154281802475452,3
723,que su hermano siempre grita,"['hermano', 'grita']",0.59532344,0.03251764992324526,0.5216429,0.9799272660166025,3
724,"quiere decir que su hermano grita mucho, es una metafora","['hermano', 'grita', 'metáfora']",0.4614462,0.030454726594018707,0.5153816,0.9926331552366415,3
725,lo que yo entiendo es que su hermano grita mucho y a eso se refiere.,"['entiendo', 'hermano', 'grita', 'refiere']",0.48904806,0.03500578149416945,0.67887956,0.9038208471611142,3
726,se refiere a que su hermano grita mucho,"['refiere', 'hermano', 'grita']",0.55505866,0.03127247575464963,0.6880405,0.9042629065612952,3
727,quiere decir que su hermano grita mucho.,"['hermano', 'grita']",0.59532344,0.03251764992324526,0.5216429,0.9799272660166025,3
728,que su hermano es muy lloron y enojon y de todo grita,"['hermano', 'llorón', 'enojón', 'grita']",0.44094917,0.033144386553644364,0.5540587,0.9347093654796481,3
729,qwee,['qwee'],False,False,False,False,0
730,por que regana al hermano menor,"['regana', 'hermano', 'menor']",0.29236558,0.044397915373614164,0.39956555,0.8981874529272318,2
731,que es una persona que grita mucho,"['persona', 'grita']",0.69413954,0.03124313810532369,0.6832276,0.8396872282028198,3
732,"cuando a alguien se le dice pelota, la mayoria de veces es porque tratan de decirle gordoa asi que supongo que trata de decir que su hermano es un gordo griton","['alguien', 'pelota', 'mayoría', 'tratan', 'decirle', 'gordo', 'supongo', 'hermano', 'gordo', 'gritón']",0.2797111,0.044983233650708714,0.55738544,0.9119140360504389,3
733,que es una persona inquieta,"['persona', 'inquieta']",0.41576654,0.04651227992158786,0.58221716,0.7843971252441406,3
734,porque grita mucho,['grita'],1.0,0.033521517414720814,0.58479303,0.9191499650478363,3
735,que siempre que se mueve hace demasiado ruido,"['mueve', 'ruido']",0.23197493,0.045678840188486454,0.25989255,0.9721823083236814,3
736,que con cualquier cosa se altera y grita,"['cosa', 'altera', 'grita']",0.5718993,0.029070440869313274,0.66527677,0.8731172233819962,3
737,por que no esta quieta,['quieta'],0.3544947,0.041939083173162583,0.38974229,0.8577419519424438,2
738,que mi hermanito grita mucho en casa,"['hermanito', 'grita', 'casa']",0.76515985,0.014999441251936512,0.80114126,0.8937916631499926,3
739,"pues ami entender, la persona se esta haciendo una referencia de la pelota con su hermano, que es inquieto, entre otras cosas.","['ami', 'entender', 'persona', 'referencia', 'pelota', 'hermano', 'inquieto']",0.2972252,0.045095960548677386,0.61273557,0.8634522141267856,3
740,que a mi hermano le gusta gritar o hablar mucho y muy fuerte,"['hermano', 'gusta', 'gritar', 'hablar', 'fuerte']",0.27050284,0.04856436841813484,0.58005106,0.8583443142473698,3
741,que es muy fastidioso,['fastidioso'],0.38754907,0.050630558936426664,0.46364325,0.8048268556594849,3
742,grita mucho,['grita'],1.0,0.033521517414720814,0.58479303,0.9191499650478363,3
743,por lo que entiendo es que un nino tiene una pelota que es super fantastica,"['entiendo', 'niño', 'pelota', 'súper', 'fantastica']",0.3735898,0.04567886126608511,0.575294,0.8886549305170774,1
744,por que los ninos gritan cuando estan pequenos,"['niños', 'gritan', 'pequeños']",0.4161161,0.05283579870158471,0.6298965,0.7311493506034216,3
745,que mi hermano se parece a una bola de pelos,"['hermano', 'bola', 'pelos']",0.31105715,0.0447181515361068,0.44361615,0.9212341022988161,1
746,pues k es como muy lida conmigom y k parese algo muy tierno la pelota de pelos como mi sister,"['lida', 'conmigom', 'parese', 'tierno', 'pelota', 'pelos', 'sister']",0.4145926,0.043189863872573765,0.55317867,0.825796976685524,1
747,que tiene un hermanito que grita mucho es muy imperactivo,"['hermanito', 'grita', 'imperactivo']",1.0,0.01657326504911003,0.8323351,0.9154281802475452,1
748,que el hermano grita mucho,"['hermano', 'grita']",0.59532344,0.03251764992324526,0.5216429,0.9799272660166025,3
749,siempre grita,['grita'],1.0,0.033521517414720814,0.58479303,0.9191499650478363,3
750,quiere decir que el nino es muy griton cuando juega la pelota,"['niño', 'gritón', 'juega', 'pelota']",0.32702792,0.045304685905185584,0.5661675,0.8499999307096004,3
751,grita mucho,['grita'],1.0,0.033521517414720814,0.58479303,0.9191499650478363,3
752,que el nino grita mucho y este se expresa mas comun de esta forma,"['niño', 'grita', 'expresa', 'común', 'forma']",0.47475874,0.03469374229114582,0.6691016,0.8963001593947411,3
753,por que quiere decir que el hermano es muy griton,"['hermano', 'gritón']",0.22442788,0.0461935447698445,0.33011976,0.9179990459233522,3
754,ththt,['ththt'],False,False,False,False,0
755,que grita mucho,['grita'],1.0,0.033521517414720814,0.58479303,0.9191499650478363,3
756,moleta mucho,['moleta'],False,False,False,False,2
757,es su apodo,['apodo'],False,False,False,False,1
758,que su hermano tiene muchos grillos,"['hermano', 'grillos']",0.22172928,0.045743840361155585,0.33209017,0.9309663567692041,1
759,que grita mucho y el piensa que es una pelota,"['grita', 'piensa', 'pelota']",0.55443466,0.029081212956203268,0.67717975,0.8672540485858917,3
760,es muy latoso,['latoso'],0.50072277,0.047096124709969926,0.5311873,0.7949573844671249,1
761,que esta gordito y se la pasa gritando,"['gordito', 'pasa', 'gritando']",0.3565903,0.044840172207858006,0.5871948,0.7514752944310507,3
762,que se la pasa gritando,"['pasa', 'gritando']",0.3386849,0.044770748600252604,0.5433742,0.7622574269771576,3
763,que el tiene la peota y no se la quieren dar y grita,"['pelota', 'quieren', 'grita']",0.5106237,0.029656009937060954,0.6330588,0.9081375300884247,3
764,yo supongo que quiere decir que es un nino que grita bastante como un nino de 5 o 4 anos,"['supongo', 'niño', 'grita', 'niño', 'anos']",0.5565753,0.035981903267659564,0.65726644,0.8319479525089264,2
765,mi sobrina,['sobrina'],0.3231331,0.04434245590249347,0.36209196,0.8412355780601501,1
766,que mi hermanito es muy griton,"['hermanito', 'gritón']",0.62910444,0.030249173371832232,0.63075066,0.853499960154295,3
767,que mi hermano grita mucho,"['hermano', 'grita']",0.59532344,0.03251764992324526,0.5216429,0.9799272660166025,3
768,que grita mucho mi hermano,"['grita', 'hermano']",0.59532344,0.03251764992324526,0.5216429,0.9799272660166025,3
769,quiere decir que mi hermanito grita demasiado,"['hermanito', 'grita']",1.0,0.01657326504911003,0.8323351,0.9154281802475452,3
770,pues se refiere a que tu hermana es la otra parte para ti,"['refiere', 'hermana']",0.45440042,0.04972676813885963,0.62180793,0.7309649735689163,1
771,mi hermano grita muho como bota una pelota,"['hermano', 'grita', 'mucho', 'bota', 'pelota']",0.5717445,0.02690648293219418,0.7862166,0.9483866132795811,3
772,que grita mucho,['grita'],1.0,0.033521517414720814,0.58479303,0.9191499650478363,3
773,se la pasa gritando,"['pasa', 'gritando']",0.3386849,0.044770748600252604,0.5433742,0.7622574269771576,3
774,que su hermano grita mucho o es muy ruidoso,"['hermano', 'grita', 'ruidoso']",0.49272394,0.03168035669178454,0.51284075,0.9375315420329571,3
775,que su hermano grita mucho,"['hermano', 'grita']",0.59532344,0.03251764992324526,0.5216429,0.9799272660166025,3
776,que su hermano grita mucho,"['hermano', 'grita']",0.59532344,0.03251764992324526,0.5216429,0.9799272660166025,3
777,"mi hermano es muy griton,escandaloso y travieso","['hermano', 'gritón', 'escandaloso', 'travieso']",0.24959649,0.045516998259308314,0.4868198,0.8781310608610511,3
778,que mi hermano siempre esta gritando,"['hermano', 'gritando']",0.28197762,0.04605592103113118,0.45310497,0.8738200459629297,3
779,que su hermano es un nino super griton,"['hermano', 'niño', 'súper', 'gritón']",0.32141936,0.045249401644529695,0.520558,0.8894464066252112,3
780,que los hermanos te pueden molestar o normalmente te peleas con ellos,"['hermanos', 'molestar', 'normalmente', 'peleas']",0.35854915,0.04271287155927644,0.47538498,0.9392478163354099,3
781,mi hermano cada vez que grita se vuelve muy constante,"['hermano', 'grita', 'vuelve', 'constante']",0.5042411,0.035627031823425546,0.6840447,0.8633337812498212,3
782,un nino que siempre trata de llamar la atencion con gritos.,"['niño', 'llamar', 'atención', 'gritos']",0.36486337,0.04560166514880655,0.5815658,0.8702160995453596,3
783,que su hermano grita mucho,"['hermano', 'grita']",0.59532344,0.03251764992324526,0.5216429,0.9799272660166025,3
784,por molesto y castroso,"['molesto', 'castroso']",0.3286678,0.048900700183087786,0.27039635,0.9504113718867302,3
785,que su hermanito grita mucho.,"['hermanito', 'grita']",1.0,0.01657326504911003,0.8323351,0.9154281802475452,3
786,que es un nino gordito como pelota que grita mucho,"['niño', 'gordito', 'pelota', 'grita']",0.5467399,0.03424090256973428,0.7150622,0.8494229167699814,3
787,la referencia da a que el hermano grita mucho pero es como si le hubieran puesto como tipo sobrante pelota,"['referencia', 'hermano', 'grita', 'hubieran', 'puesto', 'tipo', 'sobrante', 'pelota']",0.45205212,0.03407925304489949,0.6419916,0.9351096274331212,2
788,que es muy griton,['gritón'],0.25820884,0.04433506860914729,0.357207,0.7952935248613358,3
789,que se altera rapido,"['altera', 'rápido']",0.26226312,0.042378631609540265,0.38886875,0.9080238323658705,3
790,que siempre grita por todo,['grita'],1.0,0.033521517414720814,0.58479303,0.9191499650478363,3
791,mi hermanito en un nino que grita mucho,"['hermanito', 'niño', 'grita']",0.80934566,0.017321307954528,0.7901629,0.883049838244915,3
792,que su hermano grita mucho,"['hermano', 'grita']",0.59532344,0.03251764992324526,0.5216429,0.9799272660166025,3
793,que siempre grita mucho,['grita'],1.0,0.033521517414720814,0.58479303,0.9191499650478363,3
794,que el nunca deja de gritar,"['deja', 'gritar']",0.3234381,0.04628566548380605,0.5002077,0.8156285732984543,3
795,"simplemente que su hermano es una persona muy gritona, pelota se refiere a cabeza.","['simplemente', 'hermano', 'persona', 'gritona', 'pelota', 'refiere', 'cabeza']",0.31159225,0.04532189071451486,0.61541593,0.8839877412787506,3
796,que esta gordo y le gusta gritar,"['gordo', 'gusta', 'gritar']",0.32332346,0.052005894112011314,0.5636884,0.8283793640633424,3
797,mi hermano grita por todo,"['hermano', 'grita']",0.59532344,0.03251764992324526,0.5216429,0.9799272660166025,3
798,que los ninos pueden hacer mucho ruido,"['niños', 'ruido']",0.3306121,0.0551148866151916,0.5247968,0.8500087978318334,3
799,es muy ruidoso,['ruidoso'],0.28752494,0.04560965796182835,0.29879805,0.8527400940656662,3
800,a qiere,['qiere'],False,False,False,False,1
801,por que grita a cada rato,"['grita', 'rato']",0.70603997,0.03229101933081209,0.6714142,0.8547987341880798,3
802,que grita mucho,['grita'],1.0,0.033521517414720814,0.58479303,0.9191499650478363,3
803,por que siempre esta gritando,['gritando'],0.3733083,0.043518344551005665,0.5244153,0.7069355249404907,3
804,que su hermano se la pasa gritando,"['hermano', 'pasa', 'gritando']",0.2893389,0.04605047241755852,0.49017686,0.855073140313228,3
805,que es una persona muy reganona y grita,"['persona', 'regañona', 'grita']",0.5657347,0.030461400167117438,0.65503085,0.8438167075316111,3
806,que para mi es muy latoso,['latoso'],0.50072277,0.047096124709969926,0.5311873,0.7949573844671249,3
807,mi hermano grita mucho,"['hermano', 'grita']",0.59532344,0.03251764992324526,0.5216429,0.9799272660166025,3
808,q mi hermanito es muy griton en forma de pelota,"['hermanito', 'gritón', 'forma', 'pelota']",0.4844451,0.03349456264537753,0.6359582,0.8926118016242981,3
809,que siempre esta gritando,['gritando'],0.3733083,0.043518344551005665,0.5244153,0.7069355249404907,3
810,que el hermano es muy expresivo,"['hermano', 'expresivo']",0.2860757,0.045797687599939976,0.42828822,0.9041263479739428,3
811,que llora mucho,['llora'],0.35079637,0.045380870698831094,0.3590144,0.8302648663520813,3
812,que grita mucho,['grita'],1.0,0.033521517414720814,0.58479303,0.9191499650478363,3
813,que siempre anda brincando y gritando,"['anda', 'brincando', 'gritando']",0.31734303,0.047157983790006956,0.627331,0.7786914805571238,3
814,que su hermano grita mucho,"['hermano', 'grita']",0.59532344,0.03251764992324526,0.5216429,0.9799272660166025,3
815,el nino grita mucho o habla de mas,"['niño', 'grita']",0.71401846,0.032746557118998196,0.67964834,0.8687215596437454,3
816,que su hermanito grita mucho,"['hermanito', 'grita']",1.0,0.01657326504911003,0.8323351,0.9154281802475452,3
817,es una persona gordita que grita,"['persona', 'gordita', 'grita']",0.58424,0.03005280355460162,0.687579,0.8717386797070503,3
818,se refiere a que su hermano es muy inquieto.,"['refiere', 'hermano', 'inquieto']",0.34961104,0.045575904375025726,0.5825108,0.8403829100231329,3
819,que el nino es muy griton,"['niño', 'gritón']",0.3431229,0.04629898084522524,0.53251815,0.8067933395504951,3
820,que es una persona que siempre grita.,"['persona', 'grita']",0.69413954,0.03124313810532369,0.6832276,0.8396872282028198,3
821,puede ser que el hermanito este pequeno y nunca deja de llorar y gritar por todo lo que le hacen o le pasa.,"['hermanito', 'pequeño', 'deja', 'llorar', 'gritar', 'pasa']",0.4528727,0.03938939683884868,0.64105296,0.8525837349394957,3
822,porque no para de gritar o de molestar,"['gritar', 'molestar']",0.414988,0.04739192202537297,0.53312504,0.8408288769423962,3
823,que su hermano grita mucho.,"['hermano', 'grita']",0.59532344,0.03251764992324526,0.5216429,0.9799272660166025,3
824,una persona gorda que grita mucho,"['persona', 'gorda', 'grita']",0.58991146,0.02907910084131298,0.69753826,0.8677762597799301,3
825,"que grita por todo, cada que rebota","['grita', 'rebota']",0.65753967,0.029789229615236165,0.63950753,0.9550269022583961,3
826,porque el grita mucho,['grita'],1.0,0.033521517414720814,0.58479303,0.9191499650478363,3
827,que por cualquier cosa llora y grita,"['cosa', 'llora', 'grita']",0.6046784,0.02881169992599807,0.69444525,0.8727345615625381,3
828,que se la pasa gritando.,"['pasa', 'gritando']",0.3386849,0.044770748600252604,0.5433742,0.7622574269771576,3
829,talvez que sienpre esta corriendo o no se esta em paz,"['talvez', 'siempre', 'corriendo', 'em', 'paz']",0.27024478,0.04403948376234349,0.42109206,0.8943623925248781,3
830,porque esta chiquito grita mucho,"['chiquito', 'grita']",0.636768,0.029253808299471877,0.60960156,0.8716191351413727,3
831,que tu hermano no para de gritar y es un escandaloso.,"['hermano', 'gritar', 'escandaloso']",0.2783705,0.046320575989978865,0.48061216,0.9049863157172998,3
832,que es un nino muy griton,"['niño', 'gritón']",0.3431229,0.04629898084522524,0.53251815,0.8067933395504951,3
833,es un nino muy griton,"['niño', 'gritón']",0.3431229,0.04629898084522524,0.53251815,0.8067933395504951,3
834,su hermano grita todo el tiempo y es una pelota porque se esta ocupando como una alternativa,"['hermano', 'grita', 'pelota', 'ocupando', 'alternativa']",0.39277357,0.03635203087469613,0.5932262,0.920318529754877,3
835,mi hermano es muy escandaloso,"['hermano', 'escandaloso']",0.2034589,0.046691370068013986,0.2716431,0.9741607513278723,3
836,que a cada rato esta gritando,"['rato', 'gritando']",0.39269412,0.046109937861687274,0.5909085,0.748691514134407,3
837,que grita mucho,['grita'],1.0,0.033521517414720814,0.58479303,0.9191499650478363,3
838,por que no se calla,['calla'],0.30562633,0.04125714678059487,0.4064448,0.7815937995910645,3
839,que tu hermano grita mucho,"['hermano', 'grita']",0.59532344,0.03251764992324526,0.5216429,0.9799272660166025,3
840,que grita mucho,['grita'],1.0,0.033521517414720814,0.58479303,0.9191499650478363,3
841,su hermano solo grita,"['hermano', 'grita']",0.59532344,0.03251764992324526,0.5216429,0.9799272660166025,3
842,esta lleno de gritos,"['lleno', 'gritos']",0.36303803,0.04284236853260792,0.555838,0.7535381987690926,3
843,llora o grita mucho,"['llora', 'grita']",0.6753982,0.030541419526430143,0.6082816,0.8747074156999588,3
844,"describe como es el hermano,quiere decir que grita mucho","['describe', 'hermano', 'grita']",0.50556093,0.030735034413030146,0.604249,0.8872236373523871,3
845,que solo grita mucho,['grita'],1.0,0.033521517414720814,0.58479303,0.9191499650478363,3
846,que grita mucho,['grita'],1.0,0.033521517414720814,0.58479303,0.9191499650478363,3
847,que su hermano menor grita mucho,"['hermano', 'menor', 'grita']",0.5282437,0.030340494901296762,0.59977597,0.9051749569674333,3
848,que esta lleno de gritos listos para salir,"['lleno', 'gritos', 'listos', 'salir']",0.36285686,0.04214998431343956,0.6319093,0.8024188466370106,3
849,que esta molestando,['molestando'],False,False,False,False,2
850,que es muy escandaloso o ruidoso,"['escandaloso', 'ruidoso']",0.2518979,0.04472779377876162,0.3386072,0.880178514868021,3
851,porque tal vez tu hermano es un griton y es lo unico que hace,"['hermano', 'gritón', 'único']",0.25816655,0.043745795380946466,0.38569343,0.937690794467926,3
852,significa que es una persona que grita demasiado,"['significa', 'persona', 'grita']",0.5520258,0.029067830312276558,0.6621769,0.8789018665750822,3
853,significa que su hermano es muy escandaloso,"['significa', 'hermano', 'escandaloso']",0.2249054,0.04548854862747277,0.33178198,0.9685508819917837,3
854,se refiere a que su hermano siempre grita,"['refiere', 'hermano', 'grita']",0.55505866,0.03127247575464963,0.6880405,0.9042629065612952,3
855,que su hermano grita mucho,"['hermano', 'grita']",0.59532344,0.03251764992324526,0.5216429,0.9799272660166025,3
856,que su hermano grita mucho,"['hermano', 'grita']",0.59532344,0.03251764992324526,0.5216429,0.9799272660166025,3
857,que al ser pequeno llora y grita mucho,"['pequeño', 'llora', 'grita']",0.573957,0.02794762847037901,0.6402359,0.8915266046921412,3
858,que grita mucha probablemente porque es menor,"['grita', 'probablemente', 'menor']",0.5984566,0.03069622900870763,0.6943135,0.8375309556722641,3
859,que su hermano es muy griton,"['hermano', 'gritón']",0.22442788,0.0461935447698445,0.33011976,0.9179990459233522,3
860,un nino gordo que hace mucho ruido,"['niño', 'gordo', 'ruido']",0.27024996,0.04753688972928587,0.4362051,0.9401680423567692,3
861,que siempre esta gritando,['gritando'],0.3733083,0.043518344551005665,0.5244153,0.7069355249404907,3
862,pq se espanta muy facil y salta al mismo tiemmpo que gfrita,"['pq', 'espanta', 'fácil', 'salta', 'tiempo', 'grita']",0.43367088,0.03479534588455503,0.6188787,0.8834597676992416,3
863,que grita muy fuerte y grita todo el tiempo.,"['grita', 'fuerte', 'grita']",0.73157096,0.03168999432527553,0.60816634,0.9007302323977152,3
864,que su hermano tiende a gritar mucho,"['hermano', 'tiende', 'gritar']",0.3185867,0.04741366353747949,0.52997494,0.8510355812807878,3
865,que se refieren a que la pelota representa su hermano y como su hermano grita mucho esa es la accion que representa a su hermano,"['refieren', 'pelota', 'representa', 'hermano', 'hermano', 'grita', 'acción', 'representa', 'hermano']",0.3553489,0.04031441613032359,0.5151861,0.9667853025926484,3
866,"su hermano debe ser un nino pequeno, y por lo general los ninos pequenos gritan cuando hacen berrinches. tambien puede ser un bebe su hermano y pues los bebes lloran.","['hermano', 'niño', 'pequeño', 'niños', 'pequeños', 'gritan', 'berrinches', 'bebé', 'hermano', 'bebés', 'lloran']",0.3346303,0.048194681003586405,0.6235226,0.8585572000592947,3
867,porque esta gordo y grita demasiado,"['gordo', 'grita']",0.57035685,0.031659394037703396,0.5093061,0.9723247308284044,3
868,la pelota significa su impratividad osea como *rebotar* y los gritos representa el ruido que hace,"['pelota', 'significa', 'impratividad', 'osea', 'rebotar', 'gritos', 'representa', 'ruido']",0.3136834,0.044323246347096217,0.4912603,0.9341814629733562,1
869,que su hermano no deja de gritar,"['hermano', 'deja', 'gritar']",0.2791744,0.04620029983143898,0.45982927,0.8906539045274258,3
870,gritan mucho,['gritan'],0.41076437,0.04855823645224157,0.57884085,0.6439504623413086,3
871,que grita demaciado,"['grita', 'demasiado']",0.67364407,0.029757034481427174,0.6288184,0.8671602606773376,3
872,que el nino grita mucho tiempo continuo.,"['niño', 'grita', 'continuo']",0.6019071,0.0320351483438527,0.6807871,0.8389056324958801,3
873,significa que su hermano llora y gritos mucho,"['significa', 'hermano', 'llora', 'gritos']",0.2922444,0.044875386552050166,0.43722755,0.9106120159849524,3
874,que su hermano es muy griton,"['hermano', 'gritón']",0.22442788,0.0461935447698445,0.33011976,0.9179990459233522,3
875,que se grita siempre llora y grita.,"['grita', 'llora', 'grita']",0.7835988,0.031007035763397413,0.6334134,0.889521598815918,3
876,"que su hermano es muy desastroso, que grita mucho","['hermano', 'desastroso', 'grita']",0.51575303,0.030084254542715867,0.5805484,0.9254557502766451,3
877,que el hermano del autor es alguien que se expresa mucho y de manera demandante.,"['hermano', 'autor', 'alguien', 'expresa', 'demandante']",0.26452202,0.04438580424563462,0.44651473,0.89315899387002,3
878,"su hermano se grita y trata como pelota(salta, bota)","['hermano', 'grita', 'pelota(salta', 'bota']",0.49740037,0.02988969148870438,0.60339445,0.964148527632157,3
879,que es muy escandaloso,['escandaloso'],0.21627086,0.04581402271363992,0.23753607,0.9076169356703758,3
880,que el hermano grita mucho.,"['hermano', 'grita']",0.59532344,0.03251764992324526,0.5216429,0.9799272660166025,3
881,el molesta facilmente,"['molesta', 'fácilmente']",0.45064253,0.04149106335019035,0.6288276,0.7553791627287865,3
882,su hermano grita mucho,"['hermano', 'grita']",0.59532344,0.03251764992324526,0.5216429,0.9799272660166025,3
883,que su hermano grita mucho,"['hermano', 'grita']",0.59532344,0.03251764992324526,0.5216429,0.9799272660166025,3
884,quiere decir que siempre pega gritos,"['pega', 'gritos']",0.3173033,0.04519019402625898,0.41828978,0.898977167904377,3
885,una persona que grita,"['persona', 'grita']",0.69413954,0.03124313810532369,0.6832276,0.8396872282028198,3
886,el hermano que grita.,"['hermano', 'grita']",0.59532344,0.03251764992324526,0.5216429,0.9799272660166025,3
887,que es alguien que no para de gritar,"['alguien', 'gritar']",0.374386,0.04715534400453725,0.5282137,0.8297774344682693,3
888,"quiere decir que los hermanos se gritan y lloran porque son menores en las casas, y se comparo en una pelota.","['hermanos', 'gritan', 'lloran', 'menores', 'casas', 'comparo', 'pelota']",0.31674612,0.044345195240743866,0.60182977,0.891228662537677,3
889,that maybe her sister always screams to her,"['that', 'maybe', 'her', 'sister', 'always', 'screams', 'to', 'her']",False,False,False,False,3
890,que es un bebe que grita mucho,"['bebé', 'grita']",0.642051,0.03231375954548794,0.6059413,0.9123926088213921,3
891,que siempre esta gritando,['gritando'],0.3733083,0.043518344551005665,0.5244153,0.7069355249404907,3
892,que no deja de gritar,"['deja', 'gritar']",0.3234381,0.04628566548380605,0.5002077,0.8156285732984543,3
893,mi hermanito grita mucho.,"['hermanito', 'grita']",1.0,0.01657326504911003,0.8323351,0.9154281802475452,3
894,puede significar que el hermano es ruidoso.,"['significar', 'hermano', 'ruidoso']",0.18120658,0.04563515437436951,0.24848753,0.9800998804469904,3
895,que grita mucho,['grita'],1.0,0.033521517414720814,0.58479303,0.9191499650478363,3
896,"esta usando la palabra pelota para todo, asi ue podemos pensar que su hermanito simplemente es muy griton","['usando', 'palabra', 'pelota', 'ue', 'pensar', 'hermanito', 'simplemente', 'gritón']",0.37812313,0.037847937113784307,0.6806128,0.9123329243489674,3
897,es un nino que grita mucho,"['niño', 'grita']",0.71401846,0.032746557118998196,0.67964834,0.8687215596437454,3
