,Unnamed: 0,que mi hermanito grita mucho,limpio,similarity,wmdistances,n_similarities,distance,spacy
632,632,el hermano representa a un infante en plena etapa de inocencia y escandalo,"['hermano', 'representa', 'infante', 'plena', 'etapa', 'inocencia', 'escandalo']",-0.074955,0.043174899446899076,-0.12140648,1.0749550014734268,-0.1214064954308141
633,633,que tu hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
634,634,que grita mucho,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
635,635,porque no deja de gritar,"['deja', 'gritar']",0.056686267,0.040757008255310354,0.10850576,0.9433137332089245,0.10850576771071743
636,636,que hace mucho escandalo y no se puede quedar quieto,"['escandalo', 'quedar', 'quieto']",False,False,False,False,0.0
637,637,es un ser que grita mucho,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
638,638,que esta muy irritanto,['irritanto'],False,False,False,False,0.0
639,639,que su hermano es gordito y redondo y esta constantemente gritando,"['hermano', 'gordito', 'redondo', 'constantemente', 'gritando']",0.02976251,0.03995486667206317,0.06732026,0.9702374885479609,0.06732026715705293
640,640,es una machina a gritar,"['machina', 'gritar']",0.053038348,0.04047812430082821,0.07066457,0.9469616524875164,0.07066456474686643
641,641,su hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
642,642,mi hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
643,643,que nunca deja de hablar,"['deja', 'hablar']",0.060334187,0.04338357876553759,0.091898486,0.9396658139303327,0.09189848277467265
644,644,que es un nino gordito que se la pasa gritando,"['nino', 'gordito', 'pasa', 'gritando']",0.025222328,0.040945080005269495,0.061663665,0.9747776724398136,0.06166366543612496
645,645,que los ninos son demasiados inquietos y ruidosos,"['ninos', 'demasiados', 'inquietos', 'ruidosos']",-0.06917206,0.04463493101385049,-0.08642642,1.0691720619797707,-0.08642642848734232
646,646,que su hermanito grita mucho,"['hermanito', 'grita']",0.5221621,0.0,1.0,0.47783794440329075,0.999999978471629
647,647,que su hermando es un nino travieso,"['hermando', 'nino', 'travieso']",-0.06152003,0.04248981717106886,-0.12626852,1.061520028859377,-0.1262685268877772
648,648,que su hermano grita mucho.,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
649,649,es decir que tu hermanito es un griton,"['hermanito', 'griton']",0.30174464,0.02010710413467884,0.5247012,0.6982553666457534,0.5247011956305061
650,650,que siempre esta llorando o gritando,"['llorando', 'gritando']",0.019558098,0.04152206001244486,0.015338458,0.980441901832819,0.015338460474377915
651,651,que es un dolor de cabeza,"['dolor', 'cabeza']",False,False,False,False,0.0
652,652,invalida x sistema,"['invalida', 'sistema']",False,False,False,False,0.0
653,653,que todo el tiempo grita mucho,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
654,654,que siempre hace berrinche y grita para tener lo que quiere,"['berrinche', 'grita']",0.31114656,0.019501468294635418,0.61739147,0.6888534436002374,0.617391429323322
655,655,que es un nino muy inquieto,"['nino', 'inquieto']",-0.07577132,0.04341575741515309,-0.15068172,1.0757713206112385,-0.1506817114071466
656,656,quiere decir que su hermanito grita mucho,"['hermanito', 'grita']",0.5221621,0.0,1.0,0.47783794440329075,0.999999978471629
657,657,que mi hermano le encanta cantar,"['hermano', 'encanta', 'cantar']",-0.074955,0.043174899446899076,-0.12140648,1.0749550014734268,-0.12140649555130165
658,658,que grita mucho todo el tiempo,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
659,659,es una ternura,['ternura'],False,False,False,False,0.0
660,660,por que esta gordito y es muy griton,"['gordito', 'griton']",0.113005824,0.03905640027033538,0.22236189,0.8869941756129265,0.22236190551762802
661,661,por que son muy ruidosos.,['ruidosos'],False,False,False,False,0.0
662,662,que grita mucho,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
663,663,que su hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
664,664,que el hermanito es muy ruidoso,"['hermanito', 'ruidoso']",0.24583031,0.021336866542696953,0.43881592,0.754169705323875,0.4388159001568721
665,665,mi hermanito me estresa cada bes que grita.,"['hermanito', 'estresa', 'bes', 'grita']",0.5221621,0.0,1.0,0.47783794440329075,0.999999978471629
666,666,que su hermanito grita mucho,"['hermanito', 'grita']",0.5221621,0.0,1.0,0.47783794440329075,0.999999978471629
667,667,que un nino es muy ruidoso,"['nino', 'ruidoso']",-0.017860109,0.040689361643046144,-0.036627002,1.017860108986497,-0.0366270088696726
668,668,que mi ermano grita mucho,"['ermano', 'grita']",0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
669,669,su hermano grita o llora mucho y asi es como la autor@ se refiere a el en el sentido literario,"['hermano', 'grita', 'llora', 'autor@', 'refiere', 'sentido', 'literario']",0.089212865,0.028861410477124157,0.2968441,0.9107871386222541,0.29684407035224797
670,670,por que siempre grita,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
671,671,por que los ninos pequenos por lo regular gritan por todo,"['ninos', 'pequenos', 'regular', 'gritan']",0.0035947375,0.04178233548736945,0.010804988,0.9964052625000477,0.01080499375279537
672,672,q es chillon,['chillon'],-0.028965965,0.04041373868250288,-0.034706593,1.0289659649133682,-0.03470658575004403
673,673,que es un bb,['bb'],False,False,False,False,0.0
674,674,que siempre grita,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
675,675,que mi hermanito grita mucho,"['hermanito', 'grita']",0.5221621,0.0,1.0,0.47783794440329075,0.999999978471629
676,676,al hermano lo representa como una pelota y el grita mucho,"['hermano', 'representa', 'pelota', 'grita']",0.13579953,0.02705119308465477,0.4019607,0.8642004877328873,0.4019606815156187
677,677,porque el grita mucho o muy fuerte,"['grita', 'fuerte']",0.29392067,0.019943596423745154,0.5940717,0.7060793424025178,0.5940716870718478
678,678,que todo el tiempo llora y grita,"['llora', 'grita']",0.2183209,0.01879942879925296,0.5583055,0.781679111532867,0.5583055222128143
679,679,que su pelota es la mejor,['pelota'],-0.03980852,0.04289260014362633,-0.059199493,1.0398085173219442,-0.05919947633371592
680,680,mi hermano es una persona que grita todo el tiempo,"['hermano', 'persona', 'grita']",0.14740862,0.026655262333390464,0.42411077,0.8525913873066505,0.42411076496148414
681,681,es un nino,['nino'],-0.0052187517,0.04141531677684188,-0.012811425,1.0052187517285347,-0.012811414317405399
682,682,por que grita,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
683,683,mi hermanito grita mucho,"['hermanito', 'grita']",0.5221621,0.0,1.0,0.47783794440329075,0.999999978471629
684,684,mi hermano grita demasiado,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
685,685,que es muy inquieto,['inquieto'],-0.14632389,0.04569685850288719,-0.20565107,1.1463238894939423,-0.2056510864203966
686,686,q asu hermano le gustan los grillos alv,"['asu', 'hermano', 'gustan', 'grillos', 'alv']",-0.074955,0.043174899446899076,-0.12140648,1.0749550014734268,-0.1214064810469789
687,687,por que grita mucho,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
688,688,que mi hermono grita mucho,"['hermono', 'grita']",0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
689,689,por que es gordo y le gusta cantar,"['gordo', 'gusta', 'cantar']",0.14424892,0.03888212572400272,0.19257993,0.8557510860264301,0.1925799178553422
690,690,quiere decir que su hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
691,691,que grita demasiado,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
692,692,que mi hermano grita y grita sin parar y sin sentido,"['hermano', 'grita', 'grita', 'parar', 'sentido']",0.32312304,0.01948905481514126,0.7167423,0.6768769634266695,0.7167423365848065
693,693,que los ninos son muy energeticos y tienden a gritar mucho.,"['ninos', 'energeticos', 'tienden', 'gritar']",-0.008066857,0.04152173554998264,-0.015077485,1.0080668572336435,-0.015077496128740393
694,694,osea que su hermano grita mucho,"['osea', 'hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216325947819
695,695,es cuando mi hermano siempre esta llorando o gritando,"['hermano', 'llorando', 'gritando']",-0.027698452,0.0417961235492453,-0.07878118,1.027698451653123,-0.07878117417137154
696,696,que hace ruido,['ruido'],0.06945933,0.03941946000016481,0.09746209,0.9305406734347343,0.09746209817198137
697,697,que cada bote que da es un grito de mi hermano,"['bote', 'grito', 'hermano']",-0.074955,0.043174899446899076,-0.12140648,1.0749550014734268,-0.12140649555130165
698,698,que su hermano se la pasa gritando,"['hermano', 'pasa', 'gritando']",-0.037843794,0.04235457183047962,-0.11484539,1.0378437923888366,-0.11484536784819663
699,699,por siempre mete goles,"['mete', 'goles']",False,False,False,False,0.0
700,700,quiere decir mi hermanito todo el tiempo grita,"['hermanito', 'grita']",0.5221621,0.0,1.0,0.47783794440329075,0.999999978471629
701,701,que el hermano se la pasa gritando,"['hermano', 'pasa', 'gritando']",-0.037843794,0.04235457183047962,-0.11484539,1.0378437923888366,-0.11484536784819663
702,702,que es muy grito,['grito'],False,False,False,False,0.0
703,703,que su hermano es una latoso,"['hermano', 'latoso']",-0.074955,0.043174899446899076,-0.12140648,1.0749550014734268,-0.12140648761797733
704,704,que llega a gritar mucho,"['llega', 'gritar']",0.053038348,0.04047812430082821,0.07066457,0.9469616524875164,0.07066456474686643
705,705,que es muy gritos,['gritos'],0.1387983,0.03812025208232925,0.19677371,0.861201710999012,0.1967737042315021
706,706,que mi hermano grita mucho y ase esallar alas personas,"['hermano', 'grita', 'ase', 'esallar', 'alas', 'personas']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216325947819
707,707,q es fastidioso,['fastidioso'],False,False,False,False,0.0
708,708,que grita mucho,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
709,709,ya es grande y grita,"['grande', 'grita']",0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
710,710,que grita mucho,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
711,711,que se la pasa gritando todo el tiempo,"['pasa', 'gritando']",-0.019288188,0.04249683413636312,-0.053214066,1.0192881878465414,-0.053214042089331476
712,712,q mi hermana grita,"['hermana', 'grita']",0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
713,713,que mi hermanito es muy griton,"['hermanito', 'griton']",0.30174464,0.02010710413467884,0.5247012,0.6982553666457534,0.5247011956305061
714,714,por que grita mucho,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
715,715,se refiere a que su hermano es una persona gritona,"['refiere', 'hermano', 'persona', 'gritona']",-0.014450596,0.03969619709946867,-0.0519856,1.0144505957141519,-0.05198560178701495
716,716,quiere decir que los ninos gritan mucho,"['ninos', 'gritan']",0.0035947375,0.04178233548736945,0.010804988,0.9964052625000477,0.01080499375279537
717,717,que es muy la toso,['toso'],False,False,False,False,0.0
718,718,que es bien gritano,['gritano'],False,False,False,False,0.0
719,719,su hermano es un bebe que grita y llora mucho,"['hermano', 'bebe', 'grita', 'llora']",0.10019488,0.029181128369649874,0.3497921,0.8998051234520972,0.349792081366915
720,720,que esta gritando su hermano,"['gritando', 'hermano']",-0.027698452,0.0417961235492453,-0.07878118,1.027698451653123,-0.0787811630763219
721,721,que el hermanito grita mucho,"['hermanito', 'grita']",0.5221621,0.0,1.0,0.47783794440329075,0.999999978471629
722,722,que mi hermanito siempre grita,"['hermanito', 'grita']",0.5221621,0.0,1.0,0.47783794440329075,0.999999978471629
723,723,que su hermano siempre grita,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
724,724,"quiere decir que su hermano grita mucho, es una metafora","['hermano', 'grita', 'metafora']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216325947819
725,725,lo que yo entiendo es que su hermano grita mucho y a eso se refiere.,"['entiendo', 'hermano', 'grita', 'refiere']",0.14745724,0.026195777388852613,0.43204758,0.8525427586088578,0.43204757931184273
726,726,se refiere a que su hermano grita mucho,"['refiere', 'hermano', 'grita']",0.14745724,0.026195777388852613,0.4320476,0.8525427586088578,0.43204754751107444
727,727,quiere decir que su hermano grita mucho.,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
728,728,que su hermano es muy lloron y enojon y de todo grita,"['hermano', 'lloron', 'enojon', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
729,729,qwee,['qwee'],False,False,False,False,0.0
730,730,por que regana al hermano menor,"['regana', 'hermano', 'menor']",-0.074955,0.043174899446899076,-0.12140648,1.0749550014734268,-0.12140649555130165
731,731,que es una persona que grita mucho,"['persona', 'grita']",0.25859043,0.01929728146526404,0.5762817,0.7414095802232623,0.5762817379537895
732,732,"cuando a alguien se le dice pelota, la mayoria de veces es porque tratan de decirle gordoa asi que supongo que trata de decir que su hermano es un gordo griton","['alguien', 'pelota', 'mayoria', 'tratan', 'decirle', 'gordoa', 'supongo', 'hermano', 'gordo', 'griton']",0.021007944,0.04059346299156249,0.04240734,0.9789920564740896,0.04240733888990163
733,733,que es una persona inquieta,"['persona', 'inquieta']",-0.004981216,0.04170479271444865,-0.014711708,1.0049812160432339,-0.014711709115152492
734,734,porque grita mucho,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
735,735,que siempre que se mueve hace demasiado ruido,"['mueve', 'ruido']",0.06945933,0.03941946000016481,0.09746209,0.9305406734347343,0.09746209817198137
736,736,que con cualquier cosa se altera y grita,"['cosa', 'altera', 'grita']",0.29032728,0.021002382040023804,0.57124615,0.7096727220341563,0.5712461583056193
737,737,por que no esta quieta,['quieta'],False,False,False,False,0.0
738,738,que mi hermanito grita mucho en casa,"['hermanito', 'grita', 'casa']",0.5221621,0.0,1.0,0.47783794440329075,1.000000041347149
739,739,"pues ami entender, la persona se esta haciendo una referencia de la pelota con su hermano, que es inquieto, entre otras cosas.","['ami', 'entender', 'persona', 'referencia', 'pelota', 'hermano', 'inquieto']",-0.06651716,0.042586417052809154,-0.1940935,1.0665171560831368,-0.19409349138049
740,740,que a mi hermano le gusta gritar o hablar mucho y muy fuerte,"['hermano', 'gusta', 'gritar', 'hablar', 'fuerte']",0.0145875355,0.039668083533931905,0.028390452,0.9854124647875627,0.02839044132848693
741,741,que es muy fastidioso,['fastidioso'],False,False,False,False,0.0
742,742,grita mucho,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
743,743,por lo que entiendo es que un nino tiene una pelota que es super fantastica,"['entiendo', 'nino', 'pelota', 'super', 'fantastica']",-0.022513635,0.042034276359803974,-0.052283503,1.0225136345252395,-0.05228349845132616
744,744,por que los ninos gritan cuando estan pequenos,"['ninos', 'gritan', 'pequenos']",0.0035947375,0.04178233548736945,0.010804988,0.9964052625000477,0.01080499894788639
745,745,que mi hermano se parece a una bola de pelos,"['hermano', 'bola', 'pelos']",-0.017572505,0.04068981837115996,-0.041342497,1.0175725049339235,-0.041342505743206096
746,746,pues k es como muy lida conmigom y k parese algo muy tierno la pelota de pelos como mi sister,"['lida', 'conmigom', 'parese', 'tierno', 'pelota', 'pelos', 'sister']",-0.03980852,0.04289260014362633,-0.059199493,1.0398085173219442,-0.05919948703313229
747,747,que tiene un hermanito que grita mucho es muy imperactivo,"['hermanito', 'grita', 'imperactivo']",0.5221621,0.0,1.0,0.47783794440329075,1.000000041347149
748,748,que el hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
749,749,siempre grita,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
750,750,quiere decir que el nino es muy griton cuando juega la pelota,"['nino', 'griton', 'juega', 'pelota']",0.012099981,0.040603890220609784,0.022930922,0.9879000193128983,0.02293092127095792
751,751,grita mucho,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
752,752,que el nino grita mucho y este se expresa mas comun de esta forma,"['nino', 'grita', 'expresa', 'comun', 'forma']",0.25847167,0.019352493600457907,0.5754827,0.7415283480659127,0.575482678947667
753,753,por que quiere decir que el hermano es muy griton,"['hermano', 'griton']",0.0031861067,0.039237635033791886,-0.007655694,0.9968138951808214,-0.0076556848211667165
754,754,ththt,['ththt'],False,False,False,False,0.0
755,755,que grita mucho,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
756,756,moleta mucho,['moleta'],False,False,False,False,0.0
757,757,es su apodo,['apodo'],False,False,False,False,0.0
758,758,que su hermano tiene muchos grillos,"['hermano', 'grillos']",-0.074955,0.043174899446899076,-0.12140648,1.0749550014734268,-0.12140648761797733
759,759,que grita mucho y el piensa que es una pelota,"['grita', 'piensa', 'pelota']",0.24117678,0.020210823709443212,0.5390708,0.7588232308626175,0.539070825667263
760,760,es muy latoso,['latoso'],False,False,False,False,0.0
761,761,que esta gordito y se la pasa gritando,"['gordito', 'pasa', 'gritando']",0.03536935,0.04080008951881579,0.08002418,0.96463064601024,0.08002417523738102
762,762,que se la pasa gritando,"['pasa', 'gritando']",-0.019288188,0.04249683413636312,-0.053214066,1.0192881878465414,-0.053214042089331476
763,763,que el tiene la peota y no se la quieren dar y grita,"['peota', 'quieren', 'grita']",0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130313135855
764,764,yo supongo que quiere decir que es un nino que grita bastante como un nino de 5 o 4 anos,"['supongo', 'nino', 'grita', 'nino', 'anos']",0.17057486,0.026706782701134683,0.36510372,0.8294251492867867,0.3651037223161699
765,765,mi sobrina,['sobrina'],False,False,False,False,0.0
766,766,que mi hermanito es muy griton,"['hermanito', 'griton']",0.30174464,0.02010710413467884,0.5247012,0.6982553666457534,0.5247011956305061
767,767,que mi hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
768,768,que grita mucho mi hermano,"['grita', 'hermano']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
769,769,quiere decir que mi hermanito grita demasiado,"['hermanito', 'grita']",0.5221621,0.0,1.0,0.47783794440329075,0.999999978471629
770,770,pues se refiere a que tu hermana es la otra parte para ti,"['refiere', 'hermana']",-0.00483533,0.04032633151814342,0.0073128194,1.0048353299498558,0.007312810295384145
771,771,mi hermano grita muho como bota una pelota,"['hermano', 'grita', 'muho', 'bota', 'pelota']",0.13579953,0.02705119308465477,0.40196067,0.8642004877328873,0.40196072579658465
772,772,que grita mucho,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
773,773,se la pasa gritando,"['pasa', 'gritando']",-0.019288188,0.04249683413636312,-0.053214066,1.0192881878465414,-0.053214042089331476
774,774,que su hermano grita mucho o es muy ruidoso,"['hermano', 'grita', 'ruidoso']",0.13890187,0.026662958686178632,0.40555042,0.8610981373737255,0.40555041994875124
775,775,que su hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
776,776,que su hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
777,777,"mi hermano es muy griton,escandaloso y travieso","['hermano', 'griton', 'escandaloso', 'travieso']",-0.033433814,0.04071260040493962,-0.10264702,1.0334338145330548,-0.10264702832839695
778,778,que mi hermano siempre esta gritando,"['hermano', 'gritando']",-0.027698452,0.0417961235492453,-0.07878118,1.027698451653123,-0.0787811630763219
779,779,que su hermano es un nino super griton,"['hermano', 'nino', 'super', 'griton']",0.0003844872,0.03996348365893069,-0.014092252,0.9996155140300592,-0.014092258792753214
780,780,que los hermanos te pueden molestar o normalmente te peleas con ellos,"['hermanos', 'molestar', 'normalmente', 'peleas']",False,False,False,False,0.0
781,781,mi hermano cada vez que grita se vuelve muy constante,"['hermano', 'grita', 'vuelve', 'constante']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
782,782,un nino que siempre trata de llamar la atencion con gritos.,"['nino', 'llamar', 'atencion', 'gritos']",0.066789776,0.03868799882707,0.13368382,0.9332102313637733,0.133683801661396
783,783,que su hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
784,784,por molesto y castroso,"['molesto', 'castroso']",False,False,False,False,0.0
785,785,que su hermanito grita mucho.,"['hermanito', 'grita']",0.5221621,0.0,1.0,0.47783794440329075,0.999999978471629
786,786,que es un nino gordito como pelota que grita mucho,"['nino', 'gordito', 'pelota', 'grita']",0.15545481,0.029802062374178317,0.43856144,0.8445451939478517,0.4385614711091786
787,787,la referencia da a que el hermano grita mucho pero es como si le hubieran puesto como tipo sobrante pelota,"['referencia', 'hermano', 'grita', 'hubieran', 'puesto', 'tipo', 'sobrante', 'pelota']",0.13579953,0.02705119308465477,0.40196067,0.8642004877328873,0.4019606812521564
788,788,que es muy griton,['griton'],0.081327215,0.03912271664053202,0.11515425,0.918672788888216,0.1151542445360618
789,789,que se altera rapido,"['altera', 'rapido']",False,False,False,False,0.0
790,790,que siempre grita por todo,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
791,791,mi hermanito en un nino que grita mucho,"['hermanito', 'nino', 'grita']",0.34636846,0.013805089076845458,0.82006264,0.6536315468450388,0.8200626218774186
792,792,que su hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
793,793,que siempre grita mucho,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
794,794,que el nunca deja de gritar,"['deja', 'gritar']",0.056686267,0.040757008255310354,0.10850576,0.9433137332089245,0.10850576771071743
795,795,"simplemente que su hermano es una persona muy gritona, pelota se refiere a cabeza.","['simplemente', 'hermano', 'persona', 'gritona', 'pelota', 'refiere', 'cabeza']",-0.01952218,0.04020761829238683,-0.06869285,1.0195221800357104,-0.06869284178583165
796,796,que esta gordo y le gusta gritar,"['gordo', 'gusta', 'gritar']",0.09864363,0.03932870974113233,0.19025713,0.9013563692569733,0.1902571265433712
797,797,mi hermano grita por todo,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
798,798,que los ninos pueden hacer mucho ruido,"['ninos', 'ruido']",0.0001436323,0.04137021772557124,0.0006146431,0.9998563677072525,0.0006146262793354426
799,799,es muy ruidoso,['ruidoso'],-0.030501466,0.04172789112842269,-0.037696395,1.0305014662444592,-0.037696416540921256
800,800,a qiere,['qiere'],False,False,False,False,0.0
801,801,por que grita a cada rato,"['grita', 'rato']",0.27799758,0.020078409443171696,0.577036,0.7220024392008781,0.5770360161015619
802,802,que grita mucho,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
803,803,por que siempre esta gritando,['gritando'],0.019558098,0.04152206001244486,0.015338458,0.980441901832819,0.015338460474377915
804,804,que su hermano se la pasa gritando,"['hermano', 'pasa', 'gritando']",-0.037843794,0.04235457183047962,-0.11484539,1.0378437923888366,-0.11484536784819663
805,805,que es una persona muy reganona y grita,"['persona', 'reganona', 'grita']",0.25859043,0.01929728146526404,0.5762817,0.7414095802232623,0.5762817459711649
806,806,que para mi es muy latoso,['latoso'],False,False,False,False,0.0
807,807,mi hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
808,808,q mi hermanito es muy griton en forma de pelota,"['hermanito', 'griton', 'forma', 'pelota']",0.1878936,0.027702236505195835,0.38791072,0.8121064168711504,0.3879107304233361
809,809,que siempre esta gritando,['gritando'],0.019558098,0.04152206001244486,0.015338458,0.980441901832819,0.015338460474377915
810,810,que el hermano es muy expresivo,"['hermano', 'expresivo']",-0.074955,0.043174899446899076,-0.12140648,1.0749550014734268,-0.12140648761797733
811,811,que llora mucho,['llora'],-0.08552028,0.04178141892800853,-0.13207121,1.0855202786624432,-0.1320711933992966
812,812,que grita mucho,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
813,813,que siempre anda brincando y gritando,"['anda', 'brincando', 'gritando']",0.019558098,0.04152206001244486,0.015338458,0.980441901832819,0.015338455117382964
814,814,que su hermano grita mucho,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
815,815,el nino grita mucho o habla de mas,"['nino', 'grita']",0.25847167,0.019352493600457907,0.5754827,0.7415283480659127,0.5754827404867952
816,816,que su hermanito grita mucho,"['hermanito', 'grita']",0.5221621,0.0,1.0,0.47783794440329075,0.999999978471629
817,817,es una persona gordita que grita,"['persona', 'gordita', 'grita']",0.25859043,0.01929728146526404,0.5762817,0.7414095802232623,0.5762817459711649
818,818,se refiere a que su hermano es muy inquieto.,"['refiere', 'hermano', 'inquieto']",-0.07537141,0.04118116710952907,-0.18755034,1.0753714069724083,-0.18755033020569375
819,819,que el nino es muy griton,"['nino', 'griton']",0.03805423,0.039459601942017676,0.073000334,0.9619457703083754,0.07300033664619703
820,820,que es una persona que siempre grita.,"['persona', 'grita']",0.25859043,0.01929728146526404,0.5762817,0.7414095802232623,0.5762817379537895
821,821,puede ser que el hermanito este pequeno y nunca deja de llorar y gritar por todo lo que le hacen o le pasa.,"['hermanito', 'pequeno', 'deja', 'llorar', 'gritar', 'pasa']",0.11929696,0.0333122747171402,0.2709715,0.8807030418887735,0.2709714905124459
822,822,porque no para de gritar o de molestar,"['gritar', 'molestar']",0.053038348,0.04047812430082821,0.07066457,0.9469616524875164,0.07066456474686643
823,823,que su hermano grita mucho.,"['hermano', 'grita']",0.22360355,0.019130536618763582,0.54872155,0.7763964729383588,0.5487216067051145
824,824,una persona gorda que grita mucho,"['persona', 'gorda', 'grita']",0.25859043,0.01929728146526404,0.5762817,0.7414095802232623,0.5762817459711649
825,825,"que grita por todo, cada que rebota","['grita', 'rebota']",0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
826,826,porque el grita mucho,['grita'],0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
827,827,que por cualquier cosa llora y grita,"['cosa', 'llora', 'grita']",0.16504477,0.02612966808050281,0.43896088,0.834955240910252,0.4389608751253588
828,828,que se la pasa gritando.,"['pasa', 'gritando']",-0.019288188,0.04249683413636312,-0.053214066,1.0192881878465414,-0.053214042089331476
829,829,talvez que sienpre esta corriendo o no se esta em paz,"['talvez', 'sienpre', 'corriendo', 'em', 'paz']",False,False,False,False,0.0
830,830,porque esta chiquito grita mucho,"['chiquito', 'grita']",0.5221621,0.020206093788146973,0.77471304,0.47783794440329075,0.7747130304725875
831,831,que tu hermano no para de gritar y es un escandaloso.,"['hermano', 'gritar', 'escandaloso']",-0.014734272,0.040170321682447344,-0.04170222,1.0147342719137669,-0.0417022195835847
832,832,que es un nino muy griton,"['nino', 'griton']",0.03805423,0.039459601942017676,0.073000334,0.9619457703083754,0.07300033664619703
833,833,es un nino muy griton,"['nino', 'griton']",0.03805423,0.039459601942017676,0.073000334,0.9619457703083754,0.07300033664619703
