,Explica pelota de gritos,a_num_topics_2,a_num_topics_5,a_num_topics_10,a_num_topics_20,a_num_topics_50,a_num_topics_100,a_num_topics_150,a_num_topics_200,a_puntaje,Explica pelota de pelos,b_num_topics_2,b_num_topics_5,b_num_topics_10,b_num_topics_20,b_num_topics_50,b_num_topics_100,b_num_topics_150,b_num_topics_200,b_puntaje,Explica pelota de plata,c_num_topics_2,c_num_topics_5,c_num_topics_10,c_num_topics_20,c_num_topics_50,c_num_topics_100,c_num_topics_150,c_num_topics_200,c_puntaje
384,que grita mucho,1.0,1.0000001192092896,1.0,1.0,1.0,1.0,1.0,1.0,3,porque tiene mucho pelo y esta redondo,1.0,1.0,1.0,1.0000001192092896,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.9999999403953552,3,la luna es color plata,0.7869322299957275,0.8047193288803101,0.7976510524749756,0.7038652896881104,0.6667189002037048,0.6666666269302368,0.6666666269302368,0.6666666269302368,3
385,que siempre anda brincando y gritando,0.6829858422279358,0.6873714923858643,0.24514013528823853,-0.0039812661707401276,-0.0034424178302288055,0.0,0.0,0.0,3,a eso me suena una pelota de pelos,0.1081915944814682,-0.0017808899283409119,-0.003841415047645569,0.0009392350912094116,0.0,0.0,0.0,0.0,1,es que es un circulo gris que brilla en la noche,0.9971168637275696,0.320484459400177,0.017902471125125885,-0.003399200737476349,0.0006881635636091232,1.1175870895385742e-08,1.1175870895385742e-08,1.1175870895385742e-08,3
386,que su hermano grita mucho,0.932165265083313,0.7221863269805908,0.7122616171836853,0.7100811004638672,0.7075228095054626,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,porque el cráneo esta redondeada por la parte en la que sale el pelo,0.9999999403953552,1.0,0.9999999403953552,0.9999999403953552,1.0,1.0,1.0,1.0,3,la luna es de color plateada o gris y tiene forma redonda,0.9960750341415405,0.7705451846122742,0.6760444045066833,0.4934644103050232,0.471541166305542,0.4714045226573944,0.4714045226573944,0.4714045226573944,3
387,el niño grita mucho o habla de más,0.9998573064804077,0.7673399448394775,0.7190070152282715,0.7108170986175537,0.7079440951347351,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,aveces se le dice bola de pelos a los animales,-0.0043431296944618225,0.009176456369459629,0.06300126016139984,0.004544109106063843,3.259629011154175e-09,3.259629011154175e-09,3.259629011154175e-09,3.259629011154175e-09,2,cuando lo leí me pareció a la luna por la primera oración que dice que el sol es una pelota de fuego,0.9915779829025269,0.4129953384399414,0.34539154171943665,0.3216257691383362,0.2885650396347046,0.28867509961128235,0.28867509961128235,0.28867509961128235,3
388,que su hermanito grita mucho,0.9968646168708801,0.7784247994422913,0.7152831554412842,0.7088860273361206,0.7075696587562561,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,porque se refiere a un animal o mascota,0.48193779587745667,0.025550030171871185,0.013310108333826065,0.001446777954697609,1.862645149230957e-09,1.862645149230957e-09,1.862645149230957e-09,1.862645149230957e-09,1,la luna es color plata,0.7869322299957275,0.8047193288803101,0.7976510524749756,0.7038652896881104,0.6667189002037048,0.6666666269302368,0.6666666269302368,0.6666666269302368,3
389,es una persona gorda que grita,0.9998416900634766,0.9990057945251465,0.7229560613632202,0.6745861172676086,0.6426389217376709,0.5773503184318542,0.5773503184318542,0.5773503184318542,3,porque hay animales que parecen una bola de pelos,-0.002939291298389435,0.0006834445521235466,0.05967182666063309,0.005074713379144669,1.862645149230957e-09,1.862645149230957e-09,1.862645149230957e-09,1.862645149230957e-09,3,la moneda es circular como una pelota y esta hecha de plata,0.9929985404014587,-0.030584078282117844,0.007607682608067989,3.0875205993652344e-05,0.0001477263867855072,-2.7939677238464355e-09,-2.7939677238464355e-09,-2.7939677238464355e-09,1
390,se refiere a que su hermano es muy inquieto,0.9192324280738831,0.032404787838459015,0.035687148571014404,-0.004289790987968445,0.0007789041846990585,0.0,0.0,0.0,3,porque tienen pelo,0.9999999403953552,1.0,0.9999999403953552,0.9999999403953552,1.0,1.0,1.0,1.0,3,porque el aire es valioso,0.9394696950912476,0.7172129154205322,-0.02220221608877182,-0.008835967630147934,0.00011958740651607513,1.4901161193847656e-08,1.4901161193847656e-08,1.4901161193847656e-08,3
391,que el niño es muy gritón,0.953109860420227,0.6563872694969177,0.2004801481962204,0.013192788697779179,0.0009925593622028828,3.725290298461914e-09,3.725290298461914e-09,3.725290298461914e-09,3,tiene pelo,0.9999999403953552,1.0,0.9999999403953552,0.9999999403953552,1.0,1.0,1.0,1.0,2,aluminio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
392,que es una persona que siempre grita,0.999718964099884,0.9989754557609558,0.7581642866134644,0.7212388515472412,0.7135630249977112,0.7071068286895752,0.7071068286895752,0.7071068286895752,3,porque puede ser que tenga mucho cabello,-0.01214679330587387,-0.0019290377385914326,-0.006621086969971657,0.0013103559613227844,0.0,0.0,0.0,0.0,3,puse mi abuela porque la plata me recuerda algo valioso y con edad,0.9969499707221985,0.4310523271560669,0.023900434374809265,0.0026771724224090576,3.129243850708008e-07,-1.4901161193847656e-08,-1.4901161193847656e-08,-1.4901161193847656e-08,3
393,puede ser que el hermanito este pequeño y nunca deja de llorar y gritar por todo lo que le hacen o le pasa,0.9253853559494019,0.5717083215713501,0.3518471419811249,-0.00037472043186426163,0.00045519135892391205,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,3,porque los cojines generalmente tienen pelo o algo suave y cómodo,0.9999999403953552,1.0,0.9999999403953552,0.9999999403953552,1.0,1.0,1.0,1.0,3,porque mi hermano tiene mucho valor para mi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
394,porque no para de gritar o de molestar,0.7147291302680969,-0.007596924901008606,-0.018579278141260147,-0.00383652001619339,-0.0003341399133205414,0.0,0.0,0.0,3,tiene mucho cabello,-0.01214679330587387,-0.0019290377385914326,-0.006621086969971657,0.0013103559613227844,0.0,0.0,0.0,0.0,1,pues puse su tía porque eran personas de su familia,0.9680885076522827,0.7821111083030701,0.24768215417861938,0.01897161453962326,4.9270689487457275e-05,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,1
395,que su hermano grita mucho,0.932165265083313,0.7221863269805908,0.7122616171836853,0.7100811004638672,0.7075228095054626,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,porque así es la anatomía humana,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,porque es una coso hecha de metal y es color plata,0.9376298189163208,0.5280048847198486,0.4941008985042572,0.3961114287376404,0.3335497975349426,0.3333333134651184,0.3333333134651184,0.3333333134651184,1
396,una persona gorda que grita mucho,0.9998416900634766,0.9990057945251465,0.7229560613632202,0.6745861172676086,0.6426389217376709,0.5773503184318542,0.5773503184318542,0.5773503184318542,3,porque si,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,por que es fuerte pero no lo suficiente para que no se rompa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
397,que grita por todo cada que rebota,1.0,1.0000001192092896,1.0,1.0,1.0,1.0,1.0,1.0,3,es un perro peludo,0.40294840931892395,0.08237683773040771,0.008461223915219307,0.005585883744060993,1.4901161193847656e-08,1.4901161193847656e-08,1.4901161193847656e-08,1.4901161193847656e-08,1,la luna es un cuerpo celeste que cuando se ve de cerca pero al mismo tipo de lejos tiene la apariencia de ser de cristal muy frágil,0.999977171421051,0.6555707454681396,0.6635667681694031,0.5499618053436279,0.33371827006340027,0.3333333134651184,0.3333333134651184,0.3333333134651184,3
398,porque el grita mucho,1.0,1.0000001192092896,1.0,1.0,1.0,1.0,1.0,1.0,3,porque tienen muchos y cuando se acurrucan parecen pelotas,0.11475728452205658,-0.11486600339412689,-0.014740347862243652,0.028490033000707626,0.0,0.0,0.0,0.0,1,una pelota hecha de plata,0.9938944578170776,-0.04003935307264328,0.004557514563202858,-0.0008973879739642143,9.177625179290771e-05,0.0,0.0,0.0,1
399,que por cualquier cosa llora y grita,0.9999654293060303,0.999668538570404,0.7411799430847168,0.6983794569969177,0.6273258328437805,0.5773503184318542,0.5773503184318542,0.5773503184318542,3,los animales tienen pelos,-0.019777663052082062,0.005816025659441948,0.044306430965662,0.009004519321024418,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,3,puse luna por que es redonda y su color le tira al plateado siendo así una metáfora,0.9986358284950256,0.9667776823043823,0.8549161553382874,0.7632114291191101,0.70707768201828,0.7071068286895752,0.7071068286895752,0.7071068286895752,3
400,que se la pasa gritando,0.6815717816352844,0.7043169140815735,0.250654399394989,0.0025079064071178436,-0.00032931193709373474,-3.725290298461914e-09,-3.725290298461914e-09,-3.725290298461914e-09,3,porque tiene pelos,-0.017893187701702118,0.01006251759827137,0.032567255198955536,0.002582184039056301,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,3,porque el cerebro se considera la parte rígida y coherente del ser humano,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
401,tal vez que siempre esta corriendo o no se esta en paz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,por que tiene grasa y con pelo se ven mas como una pelota,0.9926841855049133,0.7108927965164185,0.7054086923599243,0.7007155418395996,0.5773503184318542,0.5773503184318542,0.5773503184318542,0.5773503184318542,1,pelota gris,0.7561865448951721,0.027288053184747696,0.042413756251335144,-0.0008379742503166199,2.5550834834575653e-05,-4.656612873077393e-10,-4.656612873077393e-10,-4.656612873077393e-10,1
402,porque esta chiquito grita mucho,0.999997615814209,0.9999855160713196,0.9999305009841919,0.9998830556869507,0.7208982110023499,0.7071068286895752,0.7071068286895752,0.7071068286895752,3,porque los dos son peludos,0.9999759793281555,-0.005614705383777618,-0.00917336717247963,-0.001264810562133789,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,3,que la pelota le gustan las plantas,0.972550630569458,-0.06921359896659851,0.01822364330291748,0.00719832070171833,2.4003908038139343e-05,1.862645149230957e-09,1.862645149230957e-09,1.862645149230957e-09,1
403,que tu hermano no para de gritar y es un escandaloso,0.9003270268440247,0.009900078177452087,0.05596478283405304,-0.006184298545122147,0.0030665323138237,0.0,0.0,0.0,3,porque pueden ser gorditos y peludos,0.9997798204421997,-0.012914527207612991,-0.017431478947401047,0.006792940199375153,1.1175870895385742e-08,1.1175870895385742e-08,1.1175870895385742e-08,1.1175870895385742e-08,3,por que el cristal brilla como la plata,0.9908126592636108,0.45059001445770264,0.04022349417209625,0.0009721219539642334,0.00022097676992416382,0.0,0.0,0.0,1
404,que es un niño muy gritón,0.953109860420227,0.6563872694969177,0.2004801481962204,0.013192788697779179,0.0009925593622028828,3.725290298461914e-09,3.725290298461914e-09,3.725290298461914e-09,3,porque no te están dando especificaciones tu puedes interpretarlo como quieras,0.1105538085103035,-0.1091516837477684,-0.10816352814435959,-0.03150434046983719,0.0,0.0,0.0,0.0,3,el es alguien muy brillante,0.949507474899292,0.4132192134857178,0.09255947917699814,-0.0010086297988891602,5.14984130859375e-05,-7.450580596923828e-09,-7.450580596923828e-09,-7.450580596923828e-09,2
405,es un niño muy gritón,0.953109860420227,0.6563872694969177,0.2004801481962204,0.013192788697779179,0.0009925593622028828,3.725290298461914e-09,3.725290298461914e-09,3.725290298461914e-09,3,porque tienen mucho cabello,-0.01214679330587387,-0.0019290377385914326,-0.006621086969971657,0.0013103559613227844,0.0,0.0,0.0,0.0,3,pelota fina,0.972550630569458,-0.06921359896659851,0.01822364330291748,0.00719832070171833,2.4003908038139343e-05,1.862645149230957e-09,1.862645149230957e-09,1.862645149230957e-09,1
406,su hermano grita todo el tiempo y es una pelota porque se esta ocupando como una alternativa,0.9473462104797363,0.6799654364585876,0.592583954334259,0.5897959470748901,0.5820328593254089,0.5773503184318542,0.5773503184318542,0.5773503184318542,3,porque cuando se te cae cabellos para recogerlos hacemos como una pelota,0.6719538569450378,0.02767212688922882,0.02353578805923462,0.01481597125530243,-7.450580596923828e-09,-7.450580596923828e-09,-7.450580596923828e-09,-7.450580596923828e-09,1,siempre coparan a la luna como un circulo pateado y muy brillante y se puede sacar la respuesta a través de observar lo demás,0.9983052015304565,0.7301415801048279,0.49495482444763184,0.35799452662467957,0.2885283827781677,0.28867512941360474,0.28867512941360474,0.28867512941360474,3
407,mi hermano es muy escandaloso,0.910306453704834,0.01231691986322403,0.09874139726161957,-0.0029191249050199986,0.0064031146466732025,1.5366822481155396e-08,1.5366822481155396e-08,1.5366822481155396e-08,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,una pelota conformada con plata,0.9932894706726074,-0.02109653130173683,0.003006430808454752,-0.0019496530294418335,3.314577043056488e-05,-9.313225746154785e-10,-9.313225746154785e-10,-9.313225746154785e-10,1
408,que a cada rato esta gritando,0.699739396572113,0.686629056930542,0.24097657203674316,0.0022470206022262573,0.0026004910469055176,-3.725290298461914e-09,-3.725290298461914e-09,-3.725290298461914e-09,3,por que tiene mucho pelo,0.9999999403953552,1.0,0.9999999403953552,0.9999999403953552,1.0,1.0,1.0,1.0,1,si una pelota de fuego es el sol la de plata es la luna por ser blanca,0.7454783916473389,0.34967708587646484,0.26538097858428955,0.24553605914115906,0.23574477434158325,0.235702246427536,0.235702246427536,0.235702246427536,3
409,que grita mucho,1.0,1.0000001192092896,1.0,1.0,1.0,1.0,1.0,1.0,3,por que tienen mucho pelo,0.9999999403953552,1.0,0.9999999403953552,0.9999999403953552,1.0,1.0,1.0,1.0,3,se refiere a la luna,0.9996635913848877,0.6828086376190186,0.6728947758674622,0.5570034384727478,0.40827253460884094,0.40824827551841736,0.40824827551841736,0.40824827551841736,3
410,por que no se calla,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,la pelota de tenis tiene pelos,0.1081915944814682,-0.0017808899283409119,-0.003841415047645569,0.0009392350912094116,0.0,0.0,0.0,0.0,3,por que la luna es gris,0.9973598718643188,0.6034345030784607,0.49796441197395325,0.4277861714363098,0.4081680178642273,0.40824824571609497,0.40824824571609497,0.40824824571609497,3
411,que tu hermano grita mucho,0.932165265083313,0.7221863269805908,0.7122616171836853,0.7100811004638672,0.7075228095054626,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,son muy peludos,0.9999759793281555,-0.005614705383777618,-0.00917336717247963,-0.001264810562133789,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,3,hay esferas de plata,0.9971946477890015,0.35527706146240234,0.013213824480772018,-0.0019307620823383331,0.0001867450773715973,-9.313225746154785e-10,-9.313225746154785e-10,-9.313225746154785e-10,1
412,que grita mucho,1.0,1.0000001192092896,1.0,1.0,1.0,1.0,1.0,1.0,3,tienen pelo,0.9999999403953552,1.0,0.9999999403953552,0.9999999403953552,1.0,1.0,1.0,1.0,1,que se puede interpretar como la luna,0.9996311068534851,0.6889462471008301,0.6810797452926636,0.6122729778289795,0.5772980451583862,0.5773503184318542,0.5773503184318542,0.5773503184318542,3
413,su hermano solo grita,0.932165265083313,0.7221863269805908,0.7122616171836853,0.7100811004638672,0.7075228095054626,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,porque son peludos,0.9999759793281555,-0.005614705383777618,-0.00917336717247963,-0.001264810562133789,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,3,es una metáfora por la forma y el color de la luna,0.9981601238250732,0.9873449802398682,0.9819396734237671,0.7055611610412598,0.5774353742599487,0.5773502588272095,0.5773502588272095,0.5773502588272095,3
414,esta lleno de gritos,0.9390583038330078,0.8118445873260498,-0.04501928389072418,0.003487907350063324,0.00455358624458313,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,3,por que el perro tiene pelos igual que el gato y la bola de pelos,-0.0012691020965576172,0.021672599017620087,0.0003264825791120529,0.00020390283316373825,-2.7939677238464355e-09,-2.7939677238464355e-09,-2.7939677238464355e-09,-2.7939677238464355e-09,3,porque es blanca con gris y brilla la plata es mas o menos así,0.9600957632064819,0.45728084444999695,-0.0026998240500688553,0.001017129048705101,0.00022717006504535675,3.725290298461914e-09,3.725290298461914e-09,3.725290298461914e-09,3
415,llora o grita mucho,0.9999972581863403,0.9996148347854614,0.7590340971946716,0.7191200852394104,0.710159420967102,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,porque cuando se les cae el pelo se va acumulando y hace una bola de pelos que también podría ser una pelota de pelos,0.45173439383506775,0.390203058719635,0.39884328842163086,0.3799024224281311,0.3535533845424652,0.3535533845424652,0.3535533845424652,0.3535533845424652,3,la luna es circular y dorada y parece una pelota,0.9553482532501221,0.4365794062614441,0.45942720770835876,0.4406042695045471,0.3332827389240265,0.3333333432674408,0.3333333432674408,0.3333333432674408,3
416,describe como es el hermano quiere decir que grita mucho,0.932165265083313,0.7221863269805908,0.7122616171836853,0.7100811004638672,0.7075228095054626,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,porque tiene pelo,0.9999999403953552,1.0,0.9999999403953552,0.9999999403953552,1.0,1.0,1.0,1.0,3,luna por que su color es muy brillante como la plata,0.8125909566879272,0.8407760858535767,0.7592872977256775,0.6123560070991516,0.5772970914840698,0.5773502588272095,0.5773502588272095,0.5773502588272095,3
417,que solo grita mucho,1.0,1.0000001192092896,1.0,1.0,1.0,1.0,1.0,1.0,3,porque se hace una pelota con el pelo metafóricamente,0.9923876523971558,0.7241159677505493,0.7191681265830994,0.7149911522865295,0.7071068286895752,0.7071068286895752,0.7071068286895752,0.7071068286895752,3,que es de plata,0.9971946477890015,0.35527706146240234,0.013213824480772018,-0.0019307620823383331,0.0001867450773715973,-9.313225746154785e-10,-9.313225746154785e-10,-9.313225746154785e-10,3
418,que grita mucho,1.0,1.0000001192092896,1.0,1.0,1.0,1.0,1.0,1.0,3,porque están cubiertos en pelaje,0.9814207553863525,0.7605078220367432,0.06673426926136017,0.01193850114941597,1.1175870895385742e-08,1.1175870895385742e-08,1.1175870895385742e-08,1.1175870895385742e-08,3,que es la luna,0.9996311068534851,0.6889462471008301,0.6810797452926636,0.6122729778289795,0.5772980451583862,0.5773503184318542,0.5773503184318542,0.5773503184318542,3
419,que su hermano menor grita mucho,0.9312340021133423,0.723929226398468,0.7141522765159607,0.7122962474822998,0.5871416330337524,0.5773503184318542,0.5773503184318542,0.5773503184318542,3,porque están muy peludos,0.9999759793281555,-0.005614705383777618,-0.00917336717247963,-0.001264810562133789,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,1,porque es la luna,0.9996311068534851,0.6889462471008301,0.6810797452926636,0.6122729778289795,0.5772980451583862,0.5773503184318542,0.5773503184318542,0.5773503184318542,3
420,que esta lleno de gritos listos para salir,0.9390583038330078,0.8118445873260498,-0.04501928389072418,0.003487907350063324,0.00455358624458313,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,3,porque normalmente existe una expresión acerca de esto,-0.366524875164032,0.008233988657593727,0.2000667005777359,0.009590312838554382,2.3283064365386963e-10,2.3283064365386963e-10,2.3283064365386963e-10,2.3283064365386963e-10,3,las monedas son redondas y plateadas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
421,que esta molestando,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,porque esta hecha de puro pelo,0.9999999403953552,1.0,0.9999999403953552,0.9999999403953552,1.0,1.0,1.0,1.0,3,valiosa,0.9794958829879761,0.014718398451805115,-0.11503757536411285,0.007431846112012863,2.2351741790771484e-07,1.4901161193847656e-08,1.4901161193847656e-08,1.4901161193847656e-08,2
422,que es muy escandaloso o ruidoso,0.7708598375320435,0.23844875395298004,0.6155104637145996,-0.006576810032129288,0.00043458142317831516,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,3,porque es un animal que tiene muchos pelos,0.007427215576171875,0.009612586349248886,0.03332441300153732,0.0007023508660495281,9.313225746154785e-09,9.313225746154785e-09,9.313225746154785e-09,9.313225746154785e-09,3,cuando la luna llena esta brillando parece una pelota de plata brillante,0.7295714616775513,0.3782007098197937,0.32154378294944763,0.28213900327682495,0.23556894063949585,0.235702246427536,0.235702246427536,0.235702246427536,3
423,porque tal vez tu hermano es un gritón y es lo único que hace,0.8991490602493286,0.279072105884552,-0.006542133167386055,0.0019199736416339874,0.000759112648665905,4.6566128730773926e-08,4.6566128730773926e-08,4.6566128730773926e-08,3,porque las mascotas tienen muchos pelos,-0.020438432693481445,0.009648846462368965,0.09737776964902878,-0.00026773102581501007,1.30385160446167e-08,1.30385160446167e-08,1.30385160446167e-08,1.30385160446167e-08,3,porque la luna tiene como color de plata y es al vez muy valiosa,0.7676215767860413,0.7921087145805359,0.7712517380714417,0.6220133304595947,0.5773954391479492,0.5773502588272095,0.5773502588272095,0.5773502588272095,3
424,significa que es una persona que grita demasiado,0.9994167685508728,0.998643696308136,0.7353125810623169,0.6500915884971619,0.5831491947174072,0.5773502588272095,0.5773502588272095,0.5773502588272095,3,por que igual es un animal con mucho pelo,0.9995945692062378,0.9580525159835815,0.7891591787338257,0.7251920104026794,0.7071067094802856,0.7071067094802856,0.7071067094802856,0.7071067094802856,3,a veces se dice la expresión de que la luna esta hecha de plata y ya que es redonda tendría sentido que llamáramos a la luna una pelota de plata,0.7106167078018188,0.4260101616382599,0.4146077334880829,0.3186575770378113,0.32020020484924316,0.3202562928199768,0.3202562928199768,0.3202562928199768,3
425,significa que su hermano es muy escandaloso,0.9124206900596619,0.024236634373664856,0.03362704813480377,-0.006930870935320854,0.0010217875242233276,-7.450580596923828e-09,-7.450580596923828e-09,-7.450580596923828e-09,3,porque se esponja y se enreda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,es papá porque es el que controla la casa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
426,se refiere a que su hermano siempre grita,0.9384261965751648,0.707263708114624,0.6714174151420593,0.5926711559295654,0.5795875787734985,0.5773503184318542,0.5773503184318542,0.5773503184318542,3,la mayoría de los animales son peludos,0.5521125197410583,-0.010615870356559753,-0.009458433836698532,0.006378643214702606,5.587935447692871e-09,5.587935447692871e-09,5.587935447692871e-09,5.587935447692871e-09,3,por que siempre dicen que la luna es de plata,0.719724178314209,0.48146140575408936,0.47775474190711975,0.42591580748558044,0.40831178426742554,0.40824824571609497,0.40824824571609497,0.40824824571609497,3
427,que su hermano grita mucho,0.932165265083313,0.7221863269805908,0.7122616171836853,0.7100811004638672,0.7075228095054626,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,porque es esponjado y muy peludo,0.694661557674408,-0.007570341695100069,0.026687851175665855,0.003302142024040222,0.0,0.0,0.0,0.0,1,por que la anterior decía que era el sol entonces lo contrario del sol es la luna,0.9740430116653442,0.5071258544921875,0.3707636296749115,0.28540176153182983,0.23558247089385986,0.2357022762298584,0.2357022762298584,0.2357022762298584,3
428,que su hermano grita mucho,0.932165265083313,0.7221863269805908,0.7122616171836853,0.7100811004638672,0.7075228095054626,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,porque eta lleno de pelos,0.04831488057971001,0.09344813227653503,-0.00023519620299339294,-0.0028434135019779205,5.587935447692871e-09,5.587935447692871e-09,5.587935447692871e-09,5.587935447692871e-09,3,porque lo primero que se me viene a la cabeza seria un anillo de plata,0.9971946477890015,0.35527706146240234,0.013213824480772018,-0.0019307620823383331,0.0001867450773715973,-9.313225746154785e-10,-9.313225746154785e-10,-9.313225746154785e-10,1
429,que al ser pequeño llora y grita mucho,0.9998977780342102,0.9982472658157349,0.7153986692428589,0.6150344014167786,0.5836997032165527,0.5773503184318542,0.5773503184318542,0.5773503184318542,3,por que dice pelota de pelos,0.1081915944814682,-0.0017808899283409119,-0.003841415047645569,0.0009392350912094116,0.0,0.0,0.0,0.0,3,si el sol es una pelota de fuego ya que es caliente la luna tiene apariencia plateada en la noche,0.9995936751365662,0.3727168142795563,0.29934966564178467,0.24320819973945618,0.21813514828681946,0.21821781992912292,0.21821781992912292,0.21821781992912292,3
430,que grita mucha probablemente porque es menor,0.999997615814209,0.9999855160713196,0.9999305009841919,0.9998830556869507,0.7208982110023499,0.7071068286895752,0.7071068286895752,0.7071068286895752,3,porque es redondo y tiene pelo,1.0,1.0,1.0,1.0000001192092896,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.9999999403953552,3,que la luna es de color gris y brilla ligeramente en la noche,0.9980670213699341,0.7946048974990845,0.6605923175811768,0.5605024099349976,0.5164071321487427,0.5163977146148682,0.5163977146148682,0.5163977146148682,3
431,que su hermano es muy gritón,0.8991490602493286,0.279072105884552,-0.006542133167386055,0.0019199736416339874,0.000759112648665905,4.6566128730773926e-08,4.6566128730773926e-08,4.6566128730773926e-08,3,porque tienen mucho pelo,0.9999999403953552,1.0,0.9999999403953552,0.9999999403953552,1.0,1.0,1.0,1.0,1,una pelota de material de plata,0.9932894706726074,-0.02109653130173683,0.003006430808454752,-0.0019496530294418335,3.314577043056488e-05,-9.313225746154785e-10,-9.313225746154785e-10,-9.313225746154785e-10,1
432,un niño gordo que hace mucho ruido,0.8780581951141357,0.6439770460128784,0.6405802369117737,0.5844131112098694,0.5750758647918701,0.5773502588272095,0.5773502588272095,0.5773502588272095,3,porque es divertido tener una pelota de pelos,0.1081915944814682,-0.0017808899283409119,-0.003841415047645569,0.0009392350912094116,0.0,0.0,0.0,0.0,1,porque la luna brilla igual que la plata,0.7168715000152588,0.4082238972187042,0.41869428753852844,0.3484937250614166,0.3334738612174988,0.3333333134651184,0.3333333134651184,0.3333333134651184,3
433,que siempre esta gritando,0.6824724674224854,0.6911261677742004,0.2462904155254364,0.007881112396717072,0.003961846232414246,2.2351741790771484e-08,2.2351741790771484e-08,2.2351741790771484e-08,3,porque son muy peludos y cuando son de un tamaño pequeño se pueden parecer a eso,0.9999921917915344,0.005995228886604309,0.001677732914686203,0.017649497836828232,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,3,ya que la luna es plateada,0.9911342859268188,0.5700216293334961,0.5470157265663147,0.438599556684494,0.4082562029361725,0.40824830532073975,0.40824830532073975,0.40824830532073975,3
434,porque se espanta muy fácil y salta al mismo tiempo que grita,1.0,0.9999890923500061,0.9987183809280396,0.9977527856826782,0.7572393417358398,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,por que la mayoría de los animales domésticos tienden a ser peludos,0.5521125197410583,-0.010615870356559753,-0.009458433836698532,0.006378643214702606,5.587935447692871e-09,5.587935447692871e-09,5.587935447692871e-09,5.587935447692871e-09,1,la luna es redonda y es color gris y brilla,0.9999979734420776,0.7287601232528687,0.6773978471755981,0.5560337901115417,0.5164476633071899,0.5163977742195129,0.5163977742195129,0.5163977742195129,3
435,que grita muy fuerte y grita todo el tiempo,0.9999988079071045,0.9999204277992249,0.9989659190177917,0.9962344765663147,0.901925802230835,0.8944272994995117,0.8944272994995117,0.8944272994995117,3,porque la característica de ambos es tener pelo,0.9999999403953552,1.0,0.9999999403953552,0.9999999403953552,1.0,1.0,1.0,1.0,3,la luna por que su forma se parece a la de una pelota y su color se parece al color plata,0.77033931016922,0.7840600609779358,0.7798296213150024,0.642473578453064,0.6124237775802612,0.6123723983764648,0.6123723983764648,0.6123723983764648,3
